inventory,substance,cas,use,matched_nutrient_id,pack,score,alt_matches
fcn,"An aqueous mixture containing peroxyacetic acid (CAS Reg. No. 79-21-0), hydrogen peroxide (CAS Reg. No. 7722-84-1), acetic acid (CAS Reg. No. 64-19-7), 1-hydroxyethylidene-1,1-diphosphonic acid (HEDP) (CAS Reg. No. 2809-21-4), dipicolinic acid (CAS Reg. No. 499-83-2), and sodium hydroxide (CAS Reg. No. 1310-73-2).",,"As an antimicrobial agent in: (1) process water applied as a spray, wash, rinse, dip, chiller water, low-temperature (e.g., less than 40 °F) immersion baths, or scald water for whole or cut poultry carcasses, parts, trim",sodium,A,80,
fcn,"A mixture of 5-chloro-2-methyl-4-isothiazolin-3-one (CMIT; CAS Reg. No. 26172-55-4) and 2-methyl-4-isothiazolin-3-one (MIT; CAS Reg. No. 2682-20-4) at a ratio of 3 parts to 1 part by weight, stabilized with magnesium nitrate (CAS Reg. No.: 10377-60-3) and/or magnesium chloride (CAS Reg. No. 7786-30-3), and further stabilized with 0.15% copper (II) nitrate (CAS Reg. No.: 19004-19-4).",,As an antimicrobial agent in polymer latex solutions used in adhesives complying with 21 CFR 175.105; as a preservative in resinous and polymeric coatings and/or coating components complying with 21 CFR 175.300; as a pre,chloride,A,80,copper(80);magnesium(80)
fcn,"2-Pyridinethiol-1-oxide, sodium salt (CAS Reg. No. 15922-78-8; 3811-73-2)",,"As a preservative for a rinse aid for use on food preparation, storage, and eating utensils in commercial facilities such as restaurants, delis, cafeterias, bars, residential dining facilities, and medical institutions. ",sodium,A,80,
fcn,"Benzenemethanaminium, N,N-dimethyl-N-[2-[(2-methyl-1-oxo-2-propen-1-yl)oxy]ethyl]-, chloride (1:1), polymer with 2-(dimethylamino)ethyl 2-methyl-2-propenoate, N,N-dimethyl-N-[2-[(1-oxo-2-propen-1-yl)oxy]ethyl]benzenemethanaminium chloride (1:1), 2-methylenebutanedioic acid, 2-propenamide and N,N,N-trimethyl-2-[(2-methyl-1-oxo-2-propen-1-yl)oxy]ethanaminium chloride (1:1), cross-linked with dialkylacrylamide and alkylenebisacrylamide, as identified in the notification.",,"The FCS is intended for use as a dry strength agent added prior to the sheet forming process in the manufacture of paper and paperboard, except for use in contact with infant formula and human milk (see Limitations/Speci",chloride,A,80,
fcn,"Chromium metal, chromium (III) oxide, chromium (III) hydroxide and chromium carbide material obtained by electrodeposition onto low carbon mild steel.",,The FCS is applied to a low carbon mild steel substrate for use in the manufacture of food-packaging articles.,chromium,A,80,
fcn,"A mixture of 5-chloro-2-methyl-4-isothiazolin-3-one (CIT; CAS Reg. No. 26172-55-4) and 2-methyl-4-isothiazolin-3-one (MIT; CAS Reg. No. 2682-20-4) at a ratio of 3 parts to 1 part by weight, optionally stabilized with magnesium nitrate or sodium nitrate and optionally further stabilized with 0.15 percent copper (II) nitrate.",,The FCS is intended for use as:an antimicrobial agent in polymer latex solutions used in adhesives complying with 21 CFR 175.105;a preservative in resinous and polymeric coatings for polyolefin films complying with 21 CF,copper,A,80,magnesium(80);sodium(80)
fcn,"2-Propenoic acid, homopolymer, sodium salt (CAS Reg. No. 9003-04-7).",,"As a mineral pigment dispersant for calcium carbonate or kaolin pigments in the manufacture of food-contact paper and paperboard in contact with all food types, except for use in contact with infant formula and human mil",sodium,A,80,
fcn,A solution of silver dihydrogen citrate stabilized with sodium lauryl sulfate and citric acid.,,"As an antimicrobial solution applied by spray or dip to reduce the pathogen populations on poultry carcasses, parts, and organs. (See Limitations/Specifications).",sodium,A,80,
fcn,"2-Propenoic acid, sodium salt, homopolymer (CAS Reg. No. 9003-04-7). REPLACES FCN 946",,"As a mineral pigment dispersant in the manufacture of food-contact paper and paperboard, except for use in contact with infant formula and human milk (see Limitations/Specifications).",sodium,A,80,
fcn,"Copolymers of acrylamide, diallyldimethylammonium chloride, 2-methylenebutanedioic acid and propenoic acid. REPLACES FCN 1592",,"For use as a wet and dry strength agent, retention and/or drainage aid to be added prior to the sheet forming process, and as a pitch control agent added prior to the sheet forming process/or to pulp in the pulping proce",chloride,A,80,
fcn,"A polymer produced from tetrafluoroethylene (CAS Reg. No. 116-14-3) and 1,1,2,2-tetrafluoro-2-((1,2,2-trifluoroethenyl)oxy)ethanesulfonyl fluoride (CAS Reg. No. 29514-94-1). The polymer is hydrolyzed and may optionally be further neutralized to its ammonium salt.",,"As a component of coatings for repeat-use food filtration membranes, except for use in contact with infant formula or ingredients used for making infant formula (see Limitations/Specifications).",fluoride,A,80,
fcn,"An aqueous solution of peroxyacetic acid (PAA) (CAS Reg. No. 79-21-0), hydrogen peroxide (CAS Reg. No. 7722-84-1), acetic acid (CAS Reg. No. 64-19-7), with oxalic acid (CAS Reg. No. 144-62-7) and/or maleic acid (CAS Reg. No. 110-16-7).",,"The FCS will be used as an antimicrobial agent for the commercial sterilization of aseptic filling equipment and polymeric food packaging prior to filling, except for use on food packaging used in contact with infant for",oxalate,B,100,
fcn,"Benzenesulfonic acid, 2,2'-(1,2-ethenediyl)bis[5-[[4-(4-morpholinyl)-6-(phenylamino)-1,3,5-triazin-2-yl]amino]-, sodium salt (CAS Reg. No. 16090-02-1).",,"As an optical brightener in paper and paperboard, except for use in contact with infant formula and human milk (see Limitations/Specifications).",sodium,A,80,
fcn,Chromium (III) oxide (CAS Reg. No.1308-38-9).,,"As a surface coating on repeat-use food processing and food packaging equipment to prevent abrasive wear to the components of the equipment, except for use in contact with infant formula and human milk. (see Limitations/",chromium,A,80,
fcn,"1,4-Benzenedicarboxylic acid, polymer with 1,4-cyclohexanedimethanol, 1,2-ethanediol,[4-(hydroxymethyl) cyclohexyl]methyl 4-(hydroxymethyl)cyclohexanecarboxylate, 2,2'-oxybis[ethanol] and 4,4'-[oxybis(methylene)]bis[cyclohexanemethanol] (CAS Reg. No. 1632972-01-0).",,"As a polymeric component of food-contact articles, except for use in contact with infant formula and human milk (see Limitations/Specifications).",ethanol,B,80,
fcn,"Sodium salt of (2-propenoic acid, polymers with acrylic acid-isopropanol reaction products (CAS Reg. No. 113133-74-7)).",,"As a mineral pigment dispersant used in the manufacture of food-contact paper and paperboard, except for use in contact with infant formula and human milk (see Limitations/Specifications).",sodium,A,80,
fcn,Phthalimidomethyl copper phthalocyanine (CAS Reg. No. 68411-06-3).,,"As a colorant in polymeric food packaging, except for use in contact with infant formula and human milk (see Limitations/Specifications).",copper,A,80,
fcn,"2-Propen-1-aminium, N,N-dimethyl-N-2-propen-1-yl-, chloride (1:1), polymer with 2-propenamide, decarboxylated, hydrochlorides (CAS Reg. No. 913068-94-7).; REPLACES FCN 971",,"As a dry strength agent in food-contact paper and paperboard, except for use in contact with infant formula and human milk (see Limitations/Specifications).",chloride,A,80,
fcn,Sodium chlorite (CAS Reg. No. 7758-19-2).,,"As an antimicrobial agent in water and ice that is used to rinse, wash, thaw, transport, or store seafood.",sodium,A,80,
fcn,"2-Propen-1-aminium, N,N-dimethyl-N-2-propen-1-yl-, chloride (1:1), polymer with ethanedial and 2-propenamide (CAS Reg. No. 32555-39-8).",,"As a dry- and wet-strength agent employed prior to the sheet-forming operation in the manufacture of paper and paperboard in contact with all food types, except for use in contact with infant formula and human milk (see ",chloride,A,80,
fcn,"Ethanaminium, N,N,N-trimethyl-2-[(1-oxo-2-propen-1-yl)oxy]-, chloride (1:1), polymer with 2-propenamide (CAS Reg. No. 69418-26-4) with up to 0.06 mol % of poly(oxy-1,2-ethanediyl), alpha-(2-methyl-1-oxo-2-propen-1-yl)-omega-hydroxy-, C16-18-alkyl ethers (CAS Reg. No. 70879-51-5).",,"As a flocculant, dry strength agent, and retention and/or drainage aid in the manufacture of food contact paper and paperboard except for use in contact with infant formula and/or human milk (see Limitations/Specificatio",chloride,A,80,
fcn,"Copolymer of vinyl acetate (CAS Reg No. 108-05-4), butyl acrylate (CAS Reg No 141-32-2), glycidyl methacrylate (CAS Reg. No. 106-91-2), itaconic acid (CAS Reg. No. 97-65-4), and sodium vinylsulfonate (CAS Reg. No. 3039-83-6).",,"As a pigment binder in coatings on paper and paperboard intended to contact food, except for use in contact with infant formula and human milk (see Limitations/Specifications).",sodium,A,80,
fcn,"2-propenoic acid, polymer with sodium phosphinate (1:1), neutralized with sodium, calcium, and/or magnesium (including CAS Reg. No. 129898-01-7 (Na salt), CAS Reg. No. 935545-65-6 (Mg Na salt)).",,"As an aid for dispersing and grinding mineral filler to be used in polyolefin food contact materials, except for use in contact with infant formula and human milk (see Limitations/Specifications).",calcium,A,80,magnesium(80);sodium(80)
fcn,"The FCS is a reaction product of three polymers:2-propenoic acid, 2-methyl-, methyl ester, polymer with 4,5-dihydro-2-(1-methylethenyl)oxazole and ethyl 2-propenoate (CAS Reg. No. 57460-65-8); methyl methacrylate, ethyl acrylate, methacrylic acid, butanoic acid 3-oxo-2-[(2-methyl-1-oxo-2-propenyl)oxy]ethyl ester, 3-(trimethoxysilyl)propyl methacrylate with poly(oxy-1,2-ethanediyl), alpha-sulfo-omega-[4-nonyl-2-(1-propen-1-yl)phenoxy]-, branched, ammonium salts copolymer; and1,3-benzenedicarboxylic acid, polymer with 2-[(2-aminoethyl)amino]ethanol, 1,3-bis(isocyanatomethyl)cyclohexane, decanedioic acid, 1,3-diisocyanatomethylbenzene, 2,2-dimethyl-1,3-propanediol, 1,2-ethanediol and 3-hydroxy-2-(hydroxymethyl)-2- methylpropanoic acid, compound with 1,1',1''-nitrilotris[2-propanol] (CAS Reg. No. 1239020-50-8). REPLACES FCN 1767",,"As a coating on poly(ethylene terephthalate) (PET) and poly(butylene terephthalate) (PBT) food packaging films, except for use in contact with infant formula and human milk.",ethanol,B,80,
fcn,"Butanedioic acid, 2-methylene-, polymer with ethenyl acetate, hydrolyzed, sodium salts (CAS Reg. No. 122625-12-1).",,"For use in coatings for food-contact paper and paperboard and food-contact polymer films, except for use in contact with infant formula and human milk (see Limitations/Specifications).",sodium,A,80,
fcn,Aluminum silicon silver oxide with sodium zeolite Y (CAS Re. No. 308081-05-2).,,For repeated use in filtering of distilled alcoholic beverages.,sodium,A,80,
fcn,"Copolymers of acrylamide, 2-(dimethylamino)ethyl methacrylate, itaconic acid, benzyl[2-(methacryloyloxy)ethyl](dimethyl)ammonium chloride, and benzyldimethyl[2-[(1-oxoallyl)oxy]ethyl]ammonium chloride, optionally crosslinked with hexahydro-1,3,5-tris(1-oxoallyl)-1,3,5-triazine.",,"For use as a dry strength agent added prior to the sheet forming process in the manufacture of paper and paperboard, except for use in contact with infant formula and human milk (see Limitations/Specifications).",chloride,A,80,
fcn,Silver-magnesium-zinc-aluminum-calcium-sodium-borate-phosphate glass.,,"As an antimicrobial agent in all types of food contact polymers, except for use in contact with infant formula and human milk (see Limitations/Specifications).",calcium,A,80,magnesium(80);sodium(80)
fcn,2-(dimethylamino)ethanol (CAS Reg. No. 108-01-0).,,"As a pH control agent in polyolefin dispersions for use as coatings on paper and paperboard, except for use in contact with infant formula and human milk (see Limitations/Specifications).",ethanol,B,80,
fcn,"Polyester-polyurethane adhesive formulated from the following: 1,3-benzenecarboxylic acid (CAS Reg. No. 121-91-5); 2-ethyl-2-(hydroxymethyl)-1,3-propanediol (CAS Reg. No. 77-99-6); hexanedioic acid (CAS Reg. No. 124-04-9); 1,2-propanediol (CAS Reg. No. 57-55-6); diphenylmethane 4,4'-diisocyanate (CAS Reg. No. 101-68-8); bis(isocyanatophenyl) methane (CAS Reg. No. 26447-40-5); castor oil (CAS Reg. No. 8001-79-4); 1-propanamine, 3-(trimethoxysilyl)-N-[3-(trimethoxysilyl)propyl]- (CAS Reg. No. 82985-35-1); poly[oxy(methyl-1,2-ethanediyl)], &alpha;-hydro-&omega;-hydroxy- (CAS Reg. No. 25322-69-4); ethanol, 2,2'-[1,2-ethanediylbis(oxy)]bis- (CAS Reg. No.112-27-6); poly[oxy(methyl-1,2-ethanediyl)], &alpha;,&alpha;',&alpha;''-1,2,3-propanetriyltris[&omega;-hydroxy- (CAS Reg. No. 25791-96-2).",,"For use as an adhesive in laminate structures that are intended for use in contact with all types of food, except for use in contact with infant formula and human milk (see Limitations/Specifications).",ethanol,B,80,
fcn,"1,3-Benzenedicarboxylic acid, 5-sulfo-, 1,3-dimethyl ester, sodium salt (1:1), polymer with dimethyl 1,4-benzenedicarboxylate and 1,2-ethanediol (CAS Reg. No. 27937-63-9).",,"As a surface treatment agent for talc added to inhibit hydrolysis of food-contact polymers, except for use in contact with infant formula and human milk (see Limitations/Specifications).",sodium,A,80,
fcn,"2-Propenoic acid, polymer with sodium phosphinate (1:1), neutralized with sodium, calcium, and/or magnesium (including CAS Reg. No. 129898-01-7 (Na salt), CAS Reg. No. 935545-65-6 (Mg Na salt)).",,"As an aid for dispersing and grinding pigments in mineral coatings of food-contact paper and paperboard, except for use in contact with infant formula and human milk (see Limitations/Specifications).",calcium,A,80,magnesium(80);sodium(80)
fcn,"A mixture of 35-60 percent hydroxysulfinoacetic acid, disodium salt (CAS Reg. No. 223106-41-0), 10-60 percent hydroxysulfoacetic acid, disodium salt (CAS Reg. No. 29736-24-1), and 0-40 percent sodium sulfite (CAS Reg. No. 7757-83-7).",,"As a reducing agent in emulsion polymerization redox catalyst systems. The produced polymers will be used as components of food contact articles, including for use in contact with infant formula and human milk.",sodium,A,80,
fcn,"An aqueous mixture of peroxyacetic acid (PAA) (CAS Reg. No. 79-21-0), hydrogen peroxide (HP) (CAS Reg. No. 7722-84-1), acetic acid (AA) (CAS Reg. No. 64-19-7), 1-hydroxyethylidene-1,1-diphosphonic acid (HEDP) (CAS Reg. No. 2809-21-4), and optionally dipicolinic acid (DPA) (CAS Reg. No. 499-83-2) and/or sodium hydroxide (NaOH) (CAS Reg. No. 1310-73-2). REPLACES FCN 1426",,As an antimicrobial agent in process water and ice used for washing or chilling fruits and vegetables.,sodium,A,80,
