_inventory,_substance,_other_names,_use,_cas,CAS Registry No. (or other ID),Substance,Reg col01,Reg col02,Reg col03,Reg col04,Reg col05,Reg col06,Reg01,Reg02,reg03,reg04,reg05,reg06,reg07,reg08,reg09,reg10,reg11,reg12,reg13,reg14,reg15,reg16,reg17,reg18,reg19,reg20,reg21,Reg prohibited189,regs Labeling-Standards,Other Names,SYN01,SYN02,SYN03,SYN04,SYN05,SYN06,SYN07,SYN08,SYN09,SYN10,SYN11,SYN12,SYN13,SYN14,SYN15,SYN16,SYN17,SYN18,SYN19
indirect_additives,"TOLUENE-2,4-DIAMINE","TOLUENE-2,4-DIAMINE",,95-80-7,95-80-7,"TOLUENE-2,4-DIAMINE",,,,,,,177.2600,,,,,,,,,,,,,,,,,,,,,,,"TOLUENE-2,4-DIAMINE","TOLUYLENEDIAMINE, M-","2,4-DIAMINOTOLUENE","4-METHYL-1,3-BENZENEDIAMINE","TOLUENEDIAMINE, M-","1,3-BENZENEDIAMINE, 4-METHYL-",C.I. 76035,"2,4-TOLUENEDIAMINE",,,,,,,,,,,,
indirect_additives,TOLUENE-DICYCLOPENTADIENE CONDENSATE,TOLUENE-DICYCLOPENTADIENE CONDENSATE,,977091-19-2,977091-19-2,TOLUENE-DICYCLOPENTADIENE CONDENSATE,,,,,,,175.105,,,,,,,,,,,,,,,,,,,,,,,TOLUENE-DICYCLOPENTADIENE CONDENSATE,DICYCLOPENTADIENE-TOLUENE CONDENSATE,TOLUENE ALKYLATED WITH DICYCLOPENTADIENE,,,,,,,,,,,,,,,,,
indirect_additives,TOLUENE DIISOCYANATE,TOLUENE DIISOCYANATE,,26471-62-5,26471-62-5,TOLUENE DIISOCYANATE,,,,,,,177.1680,,,,,,,,,,,,,,,,,,,,,,,TOLUENE DIISOCYANATE,TOLYLENE DIISOCYANATE,"BENZENE, 1,3-DIISOCYANATOMETHYL-","1,3-DIISOCYANATOMETHYLBENZENE","ISOCYANIC ACID, METHYL-M-PHENYLENE ESTER",METHYL-M-PHENYLENE ISOCYANATE,,,,,,,,,,,,,,
indirect_additives,"TOLUENE 2,4-DIISOCYANATE","TOLUENE 2,4-DIISOCYANATE",,584-84-9,584-84-9,"TOLUENE 2,4-DIISOCYANATE",,,,,,,175.105,176.170,177.2550,,,,,,,,,,,,,,,,,,,,,"TOLUENE 2,4-DIISOCYANATE","BENZENE, 2,4-DIISOCYANATO-1-METHYL-","ISOCYANIC ACID, 4-METHYL-M-PHENYLENE ESTER","2,4-DIISOCYANATO-1-METHYLBENZENE","2,4-TOLUENE DIISOCYANATE","2,4-DIISOCYANATOTOLUENE",4-METHYL-M-PHENYLENE ISOCYANATE,,,,,,,,,,,,,
indirect_additives,"TOLUENE 2,6-DIISOCYANATE","TOLUENE 2,6-DIISOCYANATE",,91-08-7,91-08-7,"TOLUENE 2,6-DIISOCYANATE",,,,,,,175.105,,,,,,,,,,,,,,,,,,,,,,,"TOLUENE 2,6-DIISOCYANATE","BENZENE, 1,3-DIISOCYANATO-2-METHYL-","ISOCYANIC ACID, 2-METHYL-M-PHENYLENE ESTER","TOLYLENE 2,6-DIISOCYANATE","2,6-DIISOCYANATO-1-METHYLBENZENE","1,3-DIISOCYANATO-2-METHYLBENZENE",2-METHYL-M-PHENYLENE ISOCYANATE,"2,6-DIISOCYANATOTOLUENE",,,,,,,,,,,,
indirect_additives,O-TOLUENE ETHYL SULFONAMIDE,N-ETHYL-O-TOLUENESULFONAMIDE,,1077-56-1,1077-56-1,O-TOLUENE ETHYL SULFONAMIDE,,,,,,,175.105,,,,,,,,,,,,,,,,,,,,,,,N-ETHYL-O-TOLUENESULFONAMIDE,"BENZENESULFONAMIDE, N-ETHYL-2-METHYL-",N-ETHYL-2-METHYLBENZENESULFONAMIDE,"O-TOLUENESULFONAMIDE, N-ETHYL-","TOLUENE ETHYLSULFONAMIDE, O-",,,,,,,,,,,,,,,
indirect_additives,TOLUENESULFONAMIDE,TOLUENESULFONAMIDE,,1333-07-9,1333-07-9,TOLUENESULFONAMIDE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TOLUENESULFONAMIDE,"BENZENESULFONAMIDE, AR-METHYL-",AR-METHYLBENZENESULFONAMIDE,AR-TOLUENESULFONAMIDE,,,,,,,,,,,,,,,,
indirect_additives,TOLUENE SULFONAMIDE FORMALDEHYDE,TOLUENESULFONAMIDE FORMALDEHYDE,,1338-51-8,1338-51-8,TOLUENE SULFONAMIDE FORMALDEHYDE,,,,,,,175.300,176.170,177.1200,,,,,,,,,,,,,,,,,,,,,TOLUENESULFONAMIDE FORMALDEHYDE,"BENZENESULFONAMIDE, AR-METHYL, REACTION PRODUCTS WITH FORMALDEHYDE",FORMALDEHYDE-TOLUENESULFONAMIDE REACTION PRODUCT,,,,,,,,,,,,,,,,,
indirect_additives,P-TOLUENESULFONAMIDE-FORMALDEHYDE,POLY(FORMALDEHYDE-CO-P-TOLUENESULFONAMIDE),,25035-71-6,25035-71-6,P-TOLUENESULFONAMIDE-FORMALDEHYDE,,,,,,,177.2260,,,,,,,,,,,,,,,,,,,,,,,POLY(FORMALDEHYDE-CO-P-TOLUENESULFONAMIDE),"BENZENESULFONAMIDE, 4-METHYL-, POLYMER WITH FORMALDEHYDE",FORMALDEHYDE-4-METHYLBENZENESULFONAMIDE COPOLYMER,P-TOLUENESULFONAMIDE-FORMALDEHYDE RESIN,"P-TOLUENESULFONAMIDE, POLYMER WITH FORMALDEHYDE",,,,,,,,,,,,,,,
indirect_additives,TOLUENESULFONAMIDE-FORMALDEHYDE RESINS,POLY(FORMALDEHYDE-CO-TOLUENESULFONAMIDE),,9008-60-0,9008-60-0,TOLUENESULFONAMIDE-FORMALDEHYDE RESINS,,,,,,,175.300,176.170,177.1040,,,,,,,,,,,,,,,,,,,,,POLY(FORMALDEHYDE-CO-TOLUENESULFONAMIDE),"BENZENESULFONAMIDE, AR-METHYL-, POLYMER WITH FORMALDEHYDE",FORMALDEHYDE-AR-METHYLBENZENESULFONAMIDE COPOLYMER,FORMALDEHYDE-TOLUENESULFONAMIDE COPOLYMER,POLY(FORMALDEHYDE-CO-AR-METHYL BENZENESULFONAMIDE),TOLUENE SULFONAMIDE FORMALDEHYDE RESIN,,,,,,,,,,,,,,
indirect_additives,"TOLUENESULFONAMIDE, O-","TOLUENESULFONAMIDE, O-",,88-19-7,88-19-7,"TOLUENESULFONAMIDE, O-",,,,,,,175.105,,,,,,,,,,,,,,,,,,,,,,,"TOLUENESULFONAMIDE, O-","BENZENESULFONAMIDE, 2-METHYL-",O-TOLUENESULFONAMIDE,2-METHYLBENZENESULFONAMIDE,,,,,,,,,,,,,,,,
indirect_additives,"TOLUENESULFONAMIDE, P-","TOLUENESULFONAMIDE, P-",,70-55-3,70-55-3,"TOLUENESULFONAMIDE, P-",,,,,,,175.105,177.2260,,,,,,,,,,,,,,,,,,,,,,"TOLUENESULFONAMIDE, P-","BENZENESULFONAMIDE, 4-METHYL-",P-TOLUENESULFONAMIDE,4-METHYLBENZENESULFONAMIDE,,,,,,,,,,,,,,,,
indirect_additives,"TOLUENESULFONATE, P-, ION","TOLUENESULFONATE, P-, ION",,16722-51-3,16722-51-3,"TOLUENESULFONATE, P-, ION",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"TOLUENESULFONATE, P-, ION",,,,,,,,,,,,,,,,,,,
indirect_additives,4-(P-TOLYLSULFONYLAMINO)DIPHENYLAMINE,4-(P-TOLYLSULFONYLAMINO)DIPHENYLAMINE,,100-93-6,100-93-6,4-(P-TOLYLSULFONYLAMINO)DIPHENYLAMINE,,,,,,,175.105,177.2600,,,,,,,,,,,,,,,,,,,,,,4-(P-TOLYLSULFONYLAMINO)DIPHENYLAMINE,"(P-TOLYLSULFANILAMIDO)DIPHENYLAMINE, P-","(P'-TOLUENESULFONYLAMIDE)DIPHENYLAMIDE, P-","BENZENESULFONAMIDE, 4-METHYL-N-(4-(PHENYLAMINO)PHENYL-","P-TOLUENESULFONANILIDE, 4'-ANILINO-",4-METHYL-N-(4-(PHENYLAMINO)PHENYL)BENZENESULFONAMIDE,4'-ANILINO-P-TOLUENESULFONANILIDE,,,,,,,,,,,,,
indirect_additives,TRIACETIN (GLYCEROL TRIACETATE),TRIACETIN,,102-76-1,102-76-1,TRIACETIN (GLYCEROL TRIACETATE),,,,,,,175.300,175.320,181.27,184.1901,,,,,,,,,,,,,,,,,,,,TRIACETIN,GLYCERYL TRIACETATE,"1,2,3-PROPANETRIOL, TRIACETATE","ACETIN, TRI-","1,2,3-PROPANETRIYL TRIACETATE",TRIACETYLGLYCEROL,,,,,,,,,,,,,,
indirect_additives,TRIALLYL CYANURATE,TRIALLYL CYANURATE,,101-37-1,101-37-1,TRIALLYL CYANURATE,,,,,,,175.105,177.2600,,,,,,,,,,,,,,,,,,,,,,TRIALLYL CYANURATE,"1,3,5-TRIAZINE, 2,4,6-TRIS(2-PROPENYLOXY)-","2,4,6-TRIS(2-PROPENYLOXY)-1,3,5-TRIAZINE","S-TRIAZINE, 2,4,6-TRIS(ALLYLOXY)-","2,4,6-TRIS(ALLYLOXY)-S-TRIAZINE",TRI-2-PROPENYL CYANURATE,"2,4,6-TRIALLYLOXY-S-TRIAZINE",,,,,,,,,,,,,
indirect_additives,"1-(3-CHLOROALLYL)-3,5,7-TRIAZA-1-AZONIAADAMANTANE CHLORIDE","1-(3-CHLOROALLYL)-3,5,7-TRIAZA-1-AZONIAADAMANTANE CHLORIDE",,4080-31-3,4080-31-3,"1-(3-CHLOROALLYL)-3,5,7-TRIAZA-1-AZONIAADAMANTANE CHLORIDE",,,,,,,175.105,176.170,177.1680,,,,,,,,,,,,,,,,,,,,,"1-(3-CHLOROALLYL)-3,5,7-TRIAZA-1-AZONIAADAMANTANE CHLORIDE",N-(3-CHLOROALLYL)HEXAMINIUM CHLORIDE,"3,5,7-TRIAZA-1-AZONIATRICYCLO(3.3.1.13,7)DECANE, 1-(3-CHLORO-2-PROPENYL)-, CHLORIDE","1-(3-CHLORO-2-PROPENYL)-3,5,7-TRIAZA-1-AZONIATRICYCLO(3.3.1.13,7)DECANE","3,5,7-TRIAZA-1-AZONIAADAMANTANE, 1-(3-CHLOROALLYL)-, CHLORIDE",,,,,,,,,,,,,,,
indirect_additives,TRIBUTOXYETHYL PHOSPHATE,TRIS(2-BUTOXYETHYL) PHOSPHATE,,78-51-3,78-51-3,TRIBUTOXYETHYL PHOSPHATE,,,,,,,175.105,,,,,,,,,,,,,,,,,,,,,,,TRIS(2-BUTOXYETHYL) PHOSPHATE,"ETHANOL, 2-BUTOXY-, PHOSPHATE (3:1)",TRIBUTOXYETHYL PHOSPHATE,,,,,,,,,,,,,,,,,
indirect_additives,TRIBUTYL ACETYLCITRATE,ACETYL TRIBUTYL CITRATE,,77-90-7,77-90-7,TRIBUTYL ACETYLCITRATE,,,,,,,172.515,175.105,175.300,175.320,178.3910,181.27,,,,,,,,,,,,,,,,,,ACETYL TRIBUTYL CITRATE,"CITRIC ACID, TRIBUTYL ESTER, ACETATE",TRIBUTYL ACETYL CITRATE,TRIBUTYL ACETYLCITRATE,"TRIBUTYL 2-(ACETYLOXY)-1,2,3-PROPANETRICARBOXYLATE","1,2,3-PROPANETRICARBOXYLIC ACID, 2-(ACETYLOXY)-, TRIBUTYL ESTER",,,,,,,,,,,,,,
indirect_additives,TRIBUTYL CITRATE,TRIBUTYL CITRATE,,77-94-1,77-94-1,TRIBUTYL CITRATE,,,,,,,175.105,,,,,,,,,,,,,,,,,,,,,,,TRIBUTYL CITRATE,"1,2,3-PROPANETRICARBOXYLIC ACID, 2-HYDROXY-, TRIBUTYL ESTER","TRIBUTYL 2-HYDROXY-1,2,3-PROPANETRICARBOXYLATE","CITRIC ACID, TRIBUTYL ESTER",,,,,,,,,,,,,,,,
indirect_additives,TRIBUTYL PHOSPHATE,TRIBUTYL PHOSPHATE,,126-73-8,126-73-8,TRIBUTYL PHOSPHATE,,,,,,,175.105,176.180,176.210,,,,,,,,,,,,,,,,,,,,,TRIBUTYL PHOSPHATE,TBP,PHOSPHORIC ACID TRIBUTYL ESTER,,,,,,,,,,,,,,,,,
indirect_additives,TRIBUTYLTIN ACETATE,TRIBUTYLTIN ACETATE,,56-36-0,56-36-0,TRIBUTYLTIN ACETATE,,,,,,,175.105,,,,,,,,,,,,,,,,,,,,,,,TRIBUTYLTIN ACETATE,ACETOXYTRIBUTYLSTANNANE,"STANNANE, (ACETYLOXY)TRIBUTYL-",(ACETYLOXY)TRIBUTYLSTANNANE,"STANNANE, ACETOXYTRIBUTYL-",ACETOXYTRIBUTYLTIN,TRIBUTYLSTANNYL ACETATE,,,,,,,,,,,,,
indirect_additives,TRIBUTYLTIN CHLORIDE,TRIBUTYLTIN CHLORIDE,,1461-22-9,1461-22-9,TRIBUTYLTIN CHLORIDE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRIBUTYLTIN CHLORIDE,"STANNANE, TRIBUTYLCHLORO-",TRIBUTYLCHLOROSTANNANE,CHLOROTRIBUTYLSTANNANE,,,,,,,,,,,,,,,,
indirect_additives,TRIBUTYLTIN CHLORIDE-PEG DEHYDROABIETYLAMINE COMPLEX,TRIBUTYLTIN CHLORIDE-PEG DEHYDROABIETYLAMINE COMPLEX,,977049-28-7,977049-28-7,TRIBUTYLTIN CHLORIDE-PEG DEHYDROABIETYLAMINE COMPLEX,,,,,,,175.105,,,,,,,,,,,,,,,,,,,,,,,TRIBUTYLTIN CHLORIDE-PEG DEHYDROABIETYLAMINE COMPLEX,PEG DEHYDROABIETYLAMINE-TRIBUTYLTIN CHLORIDE COMPLEX,TRIBUTYLTIN CHLORIDE COMPLEX-ETHYLENE OXIDE CONDENSATE-DEHYDROABIETYLAMINE,,,,,,,,,,,,,,,,,
indirect_additives,TRIBUTYLTIN NEODECANOATE,TRIBUTYLTIN NEODECANOATE,,28801-69-6,28801-69-6,TRIBUTYLTIN NEODECANOATE,,,,,,,175.105,,,,,,,,,,,,,,,,,,,,,,,TRIBUTYLTIN NEODECANOATE,TRIBUTYL(NEODECANOYLOXY)STANNANE,"STANNANE, TRIBUTYL((1-OXONEODECYL)OXY)-",TRIBUTYL((1-OXONEODECYL)OXY)STANNANE,"STANNANE, TRIBUTYL(NEODECANOYLOXY)-","TIN, TRIBUTYL(NEODECANOYLOXY)-",TRIBUTYL(NEODECANOYLOXY)TIN,,,,,,,,,,,,,
indirect_additives,"1,1,1-TRICHLOROETHANE","1,1,1-TRICHLOROETHANE",,71-55-6,71-55-6,"1,1,1-TRICHLOROETHANE",,,,,,,175.105,177.1650,,,,,,,,,,,,,,,,,,,,,,"1,1,1-TRICHLOROETHANE","ETHANE, 1,1,1-TRICHLORO-",CHLORTEN,METHYLCHLOROFORM,TRICHLOROMETHYLMETHANE,"1,1,1-TCE",,,,,,,,,,,,,,
indirect_additives,"1,1,2-TRICHLOROETHANE","1,1,2-TRICHLOROETHANE",,79-00-5,79-00-5,"1,1,2-TRICHLOROETHANE",,,,,,,175.105,177.1650,,,,,,,,,,,,,,,,,,,,,,"1,1,2-TRICHLOROETHANE","ETHANE, 1,1,2-TRICHLORO-",VINYLTRICHLORIDE,,,,,,,,,,,,,,,,,
indirect_additives,TRICHLOROETHYLENE,TRICHLOROETHYLENE,,79-01-6,79-01-6,TRICHLOROETHYLENE,73.345,73.615,,,,,172.560,173.290,175.105,177.1960,,,,,,,,,,,,,,,,,,,,TRICHLOROETHYLENE,"ETHENE, TRICHLORO-",TRICHLOROETHENE,"ETHYLENE, TRICHLORO-","1,1,2-TRICHLOROETHYLENE",,,,,,,,,,,,,,,
indirect_additives,TRI-BETA-CHLOROETHYLPHOSPHATE,TRICLOFOS,,306-52-5,306-52-5,TRI-BETA-CHLOROETHYLPHOSPHATE,,,,,,,175.105,,,,,,,,,,,,,,,,,,,,,,,TRICLOFOS,TRICHLOROETHYL PHOSPHATE,TRI-BETA-CHLOROETHYL PHOSPHATE,"ETHANOL, 2,2,2-TRICHLORO-, DIHYDROGEN PHOSPHATE","2,2,2-TRICHLOROETHANOL DIHYDROGEN PHOSPHATE","BETA,BETA,BETA-TRICHLOROETHYL PHOSPHATE","2,,2,2-TRICHLOROETHYL PHOSPHATE",TRICHLOROETHANOL 1-PHOSPHATE,TRICHLOROETHYL DIHYDROGEN PHOSPHATE,,,,,,,,,,,
indirect_additives,TRICHLOROISOCYANURIC ACID,SYMCLOSENE,,87-90-1,87-90-1,TRICHLOROISOCYANURIC ACID,,,,,,,178.1010,,,,,,,,,,,,,,,,,,,,,,,SYMCLOSENE,TRICHLOROCYANURIC ACID,TRICHLORO-S-TRIAZINETRIONE,"1,3,5-TRIAZINE-2,4,6(1H,3H,5H)-TRIONE, 1,3,5-TRICHLORO-","1,3,5-TRICHLORO-1,3,5-TRIAZINE-2,4,6(1H,3H,5H)-TRIONE","S-TRIAZINE-2,4,6(1H,3H,5H)-TRIONE, 1,3,5-TRICHLORO-","1,3,5-TRICHLORO-S-TRIAZINE-2,4,6(1H,3H,5H)-TRIONE",TRICHLOROISOCYANURIC ACID,ACL 85,,,,,,,,,,,
indirect_additives,TRICHLOROMELAMINE,TRICHLOROMELAMINE,,12379-38-3,12379-38-3,TRICHLOROMELAMINE,,,,,,,178.1010,,,,,,,,,,,,,,,,,,,,,,,TRICHLOROMELAMINE,"1,3,5-TRIAZINE-2,4,6,-TRIAMINE, N,N,N'(OR N,N',N'')-TRICHLORO-","N,N,N'-TRICHLORO-1,3,5-TRIAZINE-2,4,6-TRIAMINE","MELAMINE, TRICHLORO-",,,,,,,,,,,,,,,,
indirect_additives,TRICHLOROOCTYLSTANNANE,OCTYLTIN TRICHLORIDE,,3091-25-6,3091-25-6,TRICHLOROOCTYLSTANNANE,,,,,,,178.2650,,,,,,,,,,,,,,,,,,,,,,,OCTYLTIN TRICHLORIDE,MONOOCTYLTIN TRICHLORIDE,(N-OCTYL)TIN TRICHLORIDE,TRICHLOROOCTYLSTANNANE,"STANNANE, TRICHLOROOCTYL-","TIN, TRICHLOROOCTYL-",TRICHLOROOCTYLTIN,,,,,,,,,,,,,
indirect_additives,"1,2,3-TRICHLOROPROPANE","1,2,3-TRICHLOROPROPANE",,96-18-4,96-18-4,"1,2,3-TRICHLOROPROPANE",,,,,,,177.1650,,,,,,,,,,,,,,,,,,,,,,,"1,2,3-TRICHLOROPROPANE",ALLYL TRICHLORIDE,GLYCERYL TRICHLOROHYDRIN,"PROPANE, 1,2,3-TRICHLORO-",TRICHLOROHYDRIN,,,,,,,,,,,,,,,
indirect_additives,"1,1,2-TRICHLORO-1,2,2-TRIFLUOROETHANE, MIXT. WITH TETRADECAFLUOROHEXANE","1,1,2-TRICHLORO-1,2,2-TRIFLUOROETHANE, MIXT. WITH TETRADECAFLUOROHEXANE",,647-06-3,647-06-3,"1,1,2-TRICHLORO-1,2,2-TRIFLUOROETHANE, MIXT. WITH TETRADECAFLUOROHEXANE",,,,,,,173.342,,,,,,,,,,,,,,,,,,,,,,,"1,1,2-TRICHLORO-1,2,2-TRIFLUOROETHANE, MIXT. WITH TETRADECAFLUOROHEXANE",CHLOROFLUOROCARBON 113 AND PERFLUOROHEXANE,"HEXANE, TETRADECAFLUORO-, MIXT. WITH 1,1,2-TRICHLORO-1,2,2-TRIFLUOROETHANE",,,,,,,,,,,,,,,,,
indirect_additives,1-TRIDECANETHIOL,1-TRIDECANETHIOL,,19484-26-5,19484-26-5,1-TRIDECANETHIOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-TRIDECANETHIOL,,,,,,,,,,,,,,,,,,,
indirect_additives,1-TRIDECANOL,1-TRIDECANOL,,112-70-9,112-70-9,1-TRIDECANOL,,,,,,,175.300,176.210,,,,,,,,,,,,,,,,,,,,,,1-TRIDECANOL,"TRIDECANOL, NORMAL","tridecyl alcohol, n-",n-tridecyl alcohol,,,,,,,,,,,,,,,,
indirect_additives,TRIDECYL ALCOHOL,TRIDECYL ALCOHOL,,26248-42-0,26248-42-0,TRIDECYL ALCOHOL,,,,,,,175.105,175.300,176.180,176.210,,,,,,,,,,,,,,,,,,,,TRIDECYL ALCOHOL,ALCOHOL(C13),C13 ALCOHOL,FATTY ALCOHOL(C13),TRIDECANOL,TRIDECANOL ISOMERS,,,,,,,,,,,,,,
indirect_additives,ALPHA-TRIDECYL-OMEGA-HYDROXYPOLY(OXYETHYLENE)(5.5-6.5 MOLES) MONO-AND DIHYDROGEN PHOSPHATE ESTERS,PEG-6 TRIDECYL ETHER DI- AND MONOHYDROGEN PHOSPHATES,,977097-27-0,977097-27-0,ALPHA-TRIDECYL-OMEGA-HYDROXYPOLY(OXYETHYLENE)(5.5-6.5 MOLES) MONO-AND DIHYDROGEN PHOSPHATE ESTERS,,,,,,,178.3400,,,,,,,,,,,,,,,,,,,,,,,PEG-6 TRIDECYL ETHER DI- AND MONOHYDROGEN PHOSPHATES,ALPHA-TRIDECYL-OMEGA-HYDROXYPOLY(OXYETHYLENE)(6 MOLES ETHYLENE OXIDE),TRIDECETH-6 DI- AND MONOHYDROGEN PHOSPHATES,,,,,,,,,,,,,,,,,
indirect_additives,ALPHA-TRIDECYL-OMEGA-HYDROXYPOLY(OXYETHYLENE) (9-10 MOLES) MONO- AND DIHYDROGEN PHOSPHATE ESTERS,PEG-9 TRIDECYL ETHER PHOSPHATE,,977093-84-7,977093-84-7,ALPHA-TRIDECYL-OMEGA-HYDROXYPOLY(OXYETHYLENE) (9-10 MOLES) MONO- AND DIHYDROGEN PHOSPHATE ESTERS,,,,,,,178.3400,,,,,,,,,,,,,,,,,,,,,,,PEG-9 TRIDECYL ETHER PHOSPHATE,ALPHA-TRIDECYL-OMEGA-HYDROXYPOLY(OXYETHYLENE)(9 MOLES ETHYLENE OXIDE) PHOSPHATE,TRIDECETH-9 PHOSPHATE,,,,,,,,,,,,,,,,,
indirect_additives,TRIDECYL MERCAPTAN,TRIDECYL THIOL,,977142-29-2,977142-29-2,TRIDECYL MERCAPTAN,,,,,,,177.2600,,,,,,,,,,,,,,,,,,,,,,,TRIDECYL THIOL,TRIDECYL MERCAPTAN,,,,,,,,,,,,,,,,,,
indirect_additives,TRIDECYL PHOSPHATE,TRIDECYL PHOSPHATE,,56831-62-0,56831-62-0,TRIDECYL PHOSPHATE,,,,,,,178.3570,,,,,,,,,,,,,,,,,,,,,,,TRIDECYL PHOSPHATE,TRIDECYL ALCOHOL-MONO AND DIHYDROGEN PHOSPHATE ESTERS,"1-TRIDECANOL, PHOSPHATE",,,,,,,,,,,,,,,,,
indirect_additives,TRIETHANOLAMINE,TRIETHANOLAMINE,,102-71-6,102-71-6,TRIETHANOLAMINE,,,,,,,173.315,175.105,175.300,175.380,175.390,176.170,176.180,176.200,176.210,177.1200,177.1210,177.1680,177.2260,177.2600,178.3910,,,,,,,,,TRIETHANOLAMINE,TROLAMINE,"ETHANOL, 2,2',2''-NITRILOTRIS-","2,2',2''-NITRILOTRIS(ETHANOL)","ETHANOL, 2,2',2''-NITRILOTRI-","2,2',2''-NITRILOTRIETHANOL",NITRILOTRIETHANOL,TRIS(BETA-HYDROXYETHYL)AMINE,TRIS(2-HYDROXYETHYL)AMINE,,,,,,,,,,,
indirect_additives,3-(TRIETHOXYSILYL)PROPYLAMINE,3-(TRIETHOXYSILYL)PROPYLAMINE,,919-30-2,919-30-2,3-(TRIETHOXYSILYL)PROPYLAMINE,,,,,,,175.105,177.2355,,,,,,,,,,,,,,,,,,,,,,3-(TRIETHOXYSILYL)PROPYLAMINE,(GAMMA-AMINOPROPYL)TRIETHOXYSILANE,(AMINOPROPYL)TRIETHOXYSILANE,GAMMA-AMINOPROPYLTRIETHOXYSILANE,"PROPYLAMINE, 3-(TRIETHOXYSILYL)-",3-AMINOPROPYLTRIETHOXYSILANE,"1-PROPANAMINE, 3-(TRIETHOXYSILYL)-",3-(TRIETHOXYSILYL)-1-PROPANAMINE,,,,,,,,,,,,
indirect_additives,TRIETHYLAMINE,TRIETHYLAMINE,,121-44-8,121-44-8,TRIETHYLAMINE,,,,,,,175.105,177.1580,177.1585,,,,,,,,,,,,,,,,,,,,,TRIETHYLAMINE,"ETHANAMINE, N,N-DIETHYL-","N,N-DIETHYLETHANAMINE",(DIETHYLAMINO)ETHANE,,,,,,,,,,,,,,,,
indirect_additives,TRIETHYL CITRATE,TRIETHYL CITRATE,,77-93-0,77-93-0,TRIETHYL CITRATE,,,,,,,175.300,175.320,181.27,,,,,,,,,,,,,,,,,,,,,TRIETHYL CITRATE,ETHYL CITRATE,"TRIETHYL 2-HYDROXY-1,2,3-PROPANETRICARBOXYLATE","1,2,3-PROPANETRICARBOXYLIC ACID, 2-HYDROXY-, TRIETHYL ESTER","CITRIC ACID, TRIETHYL ESTER",,,,,,,,,,,,,,,
indirect_additives,TRIETHYLENE GLYCOL,TRIETHYLENE GLYCOL,,112-27-6,112-27-6,TRIETHYLENE GLYCOL,,,,,,,175.105,175.300,177.1200,177.1390,178.3740,178.3910,,,,,,,,,,,,,,,,,,TRIETHYLENE GLYCOL,"ETHANOL, 2,2'-(1,2-ETHANEDIYLBIS(OXY)BIS-","2,2'-(1,2-ETHANEDIYLBIS(OXY)BIS(ETHANOL))","1,2-BIS(2-HYDROXYETHOXY)ETHANE","1,2-DI(BETA-HYDROXYETHOXY)ETHANE","1,8-DIHYDROXY-3,6-DIOXAOCTANE","2,2'-ETHYLENEDIOXYDIETHANOL",2-(2-(2-HYDROXYETHOXY)ETHOXY)ETHANOL,"3,6-DIOXAOCTANE-1,8-DIOL",GLYCOL BIS(HYDROXYETHYL) ETHER,,,,,,,,,,
indirect_additives,TRIETHYLENE GLYCOL ADIPIC ACID MONOESTER,TRIETHYLENE GLYCOL MONOADIPATE,,977143-26-2,977143-26-2,TRIETHYLENE GLYCOL ADIPIC ACID MONOESTER,,,,,,,176.170,,,,,,,,,,,,,,,,,,,,,,,TRIETHYLENE GLYCOL MONOADIPATE,,,,,,,,,,,,,,,,,,,
indirect_additives,TRIETHYLENE GLYCOL BIS(2-ETHYLHEXANOATE),TRIETHYLENE GLYCOL BIS(2-ETHYLHEXANOATE),,94-28-0,94-28-0,TRIETHYLENE GLYCOL BIS(2-ETHYLHEXANOATE),,,,,,,175.105,176.180,176.210,,,,,,,,,,,,,,,,,,,,,TRIETHYLENE GLYCOL BIS(2-ETHYLHEXANOATE),"HEXANOIC ACID, 2-ETHYL-, 1,2-ETHANEDIYLBIS(OXY-2,1-ETHANEDIYL) ESTER","HEXANOIC ACID, 2-ETHYL-, DIESTER WITH TRIETHYLENE GLYCOL",PEG-3 BIS(2-ETHYLHEXANOATE),TRIETHYLENE GLYCOL DI(2-ETHYLHEXOATE),"1,2-ETHANEDIYLBIS(OXY-2,1-ETHANEDIYL) BIS(2-ETHYLHEXANOATE)",,,,,,,,,,,,,,
indirect_additives,TRIETHYLENE GLYCOL CETYL ETHER,TRIETHYLENE GLYCOL CETYL ETHER,,4484-59-7,4484-59-7,TRIETHYLENE GLYCOL CETYL ETHER,,,,,,,178.3770,,,,,,,,,,,,,,,,,,,,,,,TRIETHYLENE GLYCOL CETYL ETHER,PEG-3 CETYL ETHER,POLYOXYETHYLENE (3) CETYL ETHER,TRIETHYLENE GLYCOL MONOHEXADECYL ETHER,,,,,,,,,,,,,,,,
indirect_additives,TRIETHYLENE GLYCOL DIACETATE,TRIETHYLENE GLYCOL DIACETATE,,111-21-7,111-21-7,TRIETHYLENE GLYCOL DIACETATE,,,,,,,177.1200,,,,,,,,,,,,,,,,,,,,,,,TRIETHYLENE GLYCOL DIACETATE,,,,,,,,,,,,,,,,,,,
