_inventory,_substance,_other_names,_use,_cas,CAS Reg No (or other ID),Substance,Other Names,Used for (Technical Effect),Reg col01,Reg col02,Reg col03,Reg col04,Reg col05,Reg col06,Reg add01,Reg add02,Reg add03,Reg add04,Reg add05,Reg add06,Reg add07,Reg add08,Reg add09,Reg add10,Reg add11,Reg add12,Reg add13,Reg add14,Reg add16,Reg add17,Reg add18,Reg add19,Reg add20,Reg prohibited189,Reg Administrative,regs Labeling & Standards ,FEMA No,GRAS Pub No,Most Recent GRAS Pub Update,FEMA status,JECFA Flavor Number
food_substances,HYDROXYPROPYL METHYLCELLULOSE,"&diams; HYDROXYPROPYL METHYLCELLULOSE; &diams; CELLULOSE, 2-HYDROXYPROPYL METHYL ETHER; &diams; HYDROXYPROPYL METHYL CELLULOSE; &diams; HYPROMELLOSE; &diams; METHYL HYDROXYPROPYL CELLULOSE; &diams; METHYL CELLULOSE, PROPYLENE GLYCOL ETHER; &diams; METHYLCELLULOSE, PROPYLENE GLYCOL ETHER; &diams; 2-HYDROXYPROPYL CELLULOSE METHYL ETHER","ANTICAKING AGENT OR FREE-FLOW AGENT,; DRYING AGENT,; EMULSIFIER OR EMULSIFIER SALT,; HUMECTANT,; PROCESSING AID,; STABILIZER OR THICKENER,; SURFACE-FINISHING AGENT,; TEXTURIZER",9004-65-3,9004-65-3,HYDROXYPROPYL METHYLCELLULOSE,"&diams; HYDROXYPROPYL METHYLCELLULOSE; &diams; CELLULOSE, 2-HYDROXYPROPYL METHYL ETHER; &diams; HYDROXYPROPYL METHYL CELLULOSE; &diams; HYPROMELLOSE; &diams; METHYL HYDROXYPROPYL CELLULOSE; &diams; METHYL CELLULOSE, PROPYLENE GLYCOL ETHER; &diams; METHYLCELLULOSE, PROPYLENE GLYCOL ETHER; &diams; 2-HYDROXYPROPYL CELLULOSE METHYL ETHER","ANTICAKING AGENT OR FREE-FLOW AGENT,; DRYING AGENT,; EMULSIFIER OR EMULSIFIER SALT,; HUMECTANT,; PROCESSING AID,; STABILIZER OR THICKENER,; SURFACE-FINISHING AGENT,; TEXTURIZER",,,,,,,172.874,175.105,175.300,177.1960,,,,,,,,,,,,,,,,,,,,,,,
food_substances,INVERT SUGAR,"&diams; INVERT SUGAR; &diams; SUGAR, INVERT; &diams; SUCRE INVERTI","FLAVOR ENHANCER,; FLAVORING AGENT OR ADJUVANT,; NUTRITIVE SWEETENER",8013-17-0,8013-17-0,INVERT SUGAR,"&diams; INVERT SUGAR; &diams; SUGAR, INVERT; &diams; SUCRE INVERTI","FLAVOR ENHANCER,; FLAVORING AGENT OR ADJUVANT,; NUTRITIVE SWEETENER",73.85,,,,,,184.1859,,,,,,,,,,,,,,,,,,,,,"131.112 , 131.170 , 131.200 , 131.203 , 131.206 , 146.140 , 146.141 , 146.145 , 146.146 , 169.175",,,,,
food_substances,"IRON, ELEMENTAL","&diams; IRON; &diams; IRON, ELEMENTAL",NUTRIENT SUPPLEMENT,7439-89-6,7439-89-6,"IRON, ELEMENTAL","&diams; IRON; &diams; IRON, ELEMENTAL",NUTRIENT SUPPLEMENT,,,,,,,184.1375,,,,,,,,,,,,,,,,,,,,,111.5,,,,,
food_substances,IRON OXIDE,"&diams; IRON OXIDE; &diams; IRON OXIDE, SYNTHETIC; &diams; SYNTHETIC IRON OXIDE","COLOR OR COLORING ADJUNCT,; SURFACE-FINISHING AGENT",1332-37-2,1332-37-2,IRON OXIDE,"&diams; IRON OXIDE; &diams; IRON OXIDE, SYNTHETIC; &diams; SYNTHETIC IRON OXIDE","COLOR OR COLORING ADJUNCT,; SURFACE-FINISHING AGENT",73.200,,,,,,175.300,175.380,175.390,176.170,177.1350,177.1460,177.2600,178.3297,186.1374,,,,,,,,,,,,,,,,,,
food_substances,IRON PEPTONATE,"&diams; IRON, PEPTONIZED; &diams; IRON PEPTONATE",NUTRIENT SUPPLEMENT,977009-72-5,977009-72-5,IRON PEPTONATE,"&diams; IRON, PEPTONIZED; &diams; IRON PEPTONATE",NUTRIENT SUPPLEMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
food_substances,IRON POLYVINYLPYRROLIDONE,&diams; IRON POVIDONE; &diams; IRON POLYVINYLPYRROLIDONE; &diams; IRON PVP,,977125-47-5,977125-47-5,IRON POLYVINYLPYRROLIDONE,&diams; IRON POVIDONE; &diams; IRON POLYVINYLPYRROLIDONE; &diams; IRON PVP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
food_substances,IRON TALLATE,"&diams; TALL OIL FATTY ACIDS, IRON SALTS; &diams; FATTY ACIDS, TALL-OIL, IRON SALTS; &diams; IRON TALLATE; &diams; IRON TALL-OIL FATTY ACIDS",DRYING AGENT,61788-81-6,61788-81-6,IRON TALLATE,"&diams; TALL OIL FATTY ACIDS, IRON SALTS; &diams; FATTY ACIDS, TALL-OIL, IRON SALTS; &diams; IRON TALLATE; &diams; IRON TALL-OIL FATTY ACIDS",DRYING AGENT,,,,,,,175.300,181.25,,,,,,,,,,,,,,,,,,,,,,,,,
food_substances,LACTIC ACID,"&diams; LACTIC ACID; &diams; 2-HYDROXYPROPIONIC ACID; &diams; LACTIC ACID USP; &diams; ALPHA-HYDROXYPROPIONIC ACID; &diams; 2-HYDROXYPROPANOIC ACID; &diams; PROPANOIC ACID, 2-HYDROXY-","ANTIMICROBIAL AGENT,; CURING OR PICKLING AGENT,; FLAVOR ENHANCER,; FLAVORING AGENT OR ADJUVANT,; PH CONTROL AGENT,; SOLVENT OR VEHICLE",50-21-5,50-21-5,LACTIC ACID,"&diams; LACTIC ACID; &diams; 2-HYDROXYPROPIONIC ACID; &diams; LACTIC ACID USP; &diams; ALPHA-HYDROXYPROPIONIC ACID; &diams; 2-HYDROXYPROPANOIC ACID; &diams; PROPANOIC ACID, 2-HYDROXY-","ANTIMICROBIAL AGENT,; CURING OR PICKLING AGENT,; FLAVOR ENHANCER,; FLAVORING AGENT OR ADJUVANT,; PH CONTROL AGENT,; SOLVENT OR VEHICLE",,,,,,,172.814,178.1010,184.1061,,,,,,,,,,,,,,,,,,,"133.123 , 133.124 , 133.129 , 133.169 , 133.173 , 133.178 , 133.179",2611,3,25,,930
food_substances,LECITHIN,&diams; LECITHIN; &diams; LECITHINS,"ANTICAKING AGENT OR FREE-FLOW AGENT,; ANTIOXIDANT,; DRYING AGENT,; EMULSIFIER OR EMULSIFIER SALT,; HUMECTANT,; LUBRICANT OR RELEASE AGENT,; MASTICATORY SUBSTANCE,; NUTRIENT SUPPLEMENT,; SURFACE-ACTIVE AGENT,; TEXTURIZER",8002-43-5,8002-43-5,LECITHIN,&diams; LECITHIN; &diams; LECITHINS,"ANTICAKING AGENT OR FREE-FLOW AGENT,; ANTIOXIDANT,; DRYING AGENT,; EMULSIFIER OR EMULSIFIER SALT,; HUMECTANT,; LUBRICANT OR RELEASE AGENT,; MASTICATORY SUBSTANCE,; NUTRIENT SUPPLEMENT,; SURFACE-ACTIVE AGENT,; TEXTURIZER",,,,,,,175.300,176.170,184.1400,,,,,,,,,,,,,,,,,,,"133.169 , 133.173 , 133.179 , 136.110 , 169.140 , 169.150",,,,,
food_substances,"LECITHIN, HYDROGEN PEROXIDE MODIFIED","&diams; LECITHIN, HYDROGEN PEROXIDE MODIFIED","EMULSIFIER OR EMULSIFIER SALT,; LUBRICANT OR RELEASE AGENT",977092-76-4,977092-76-4,"LECITHIN, HYDROGEN PEROXIDE MODIFIED","&diams; LECITHIN, HYDROGEN PEROXIDE MODIFIED","EMULSIFIER OR EMULSIFIER SALT,; LUBRICANT OR RELEASE AGENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
food_substances,LICORICE EXTRACT (GLYCYRRHIZA SPP.),"&diams; LICORICE EXTRACT; &diams; LICORICE, EXT.; &diams; EXTRACT, LICORICE",FLAVORING AGENT OR ADJUVANT,68916-91-6,68916-91-6,LICORICE EXTRACT (GLYCYRRHIZA SPP.),"&diams; LICORICE EXTRACT; &diams; LICORICE, EXT.; &diams; EXTRACT, LICORICE",FLAVORING AGENT OR ADJUVANT,,,,,,,184.1408,,,,,,,,,,,,,,,,,,,,,,2628,3,,,
food_substances,LOCUST (CAROB) BEAN GUM,&diams; CAROB BEAN GUM; &diams; ALGAROBA; &diams; CAROB FLOUR; &diams; ST. JOHN'S BREAD GUM; &diams; LOCUST BEAN FLOUR; &diams; CAROB; &diams; CERATONIA SILIQUA GUM; &diams; CAROB GUM; &diams; CAROB BEAN FLOUR; &diams; LOCUST GUM,"EMULSIFIER OR EMULSIFIER SALT,; FLAVOR ENHANCER,; FLAVORING AGENT OR ADJUVANT,; SOLVENT OR VEHICLE,; STABILIZER OR THICKENER,; TEXTURIZER",9000-40-2,9000-40-2,LOCUST (CAROB) BEAN GUM,&diams; CAROB BEAN GUM; &diams; ALGAROBA; &diams; CAROB FLOUR; &diams; ST. JOHN'S BREAD GUM; &diams; LOCUST BEAN FLOUR; &diams; CAROB; &diams; CERATONIA SILIQUA GUM; &diams; CAROB GUM; &diams; CAROB BEAN FLOUR; &diams; LOCUST GUM,"EMULSIFIER OR EMULSIFIER SALT,; FLAVOR ENHANCER,; FLAVORING AGENT OR ADJUVANT,; SOLVENT OR VEHICLE,; STABILIZER OR THICKENER,; TEXTURIZER",,,,,,,182.20,184.1343,186.1343,240.1051,,,,,,,,,,,,,,,,,,"133.178 , 133.179",2648,3,,,
food_substances,MACE (MYRISTICA FRAGRANS HOUTT.),&diams; MACE; &diams; MACIS (MYRISTICA FRAGRANS),"FLAVORING AGENT OR ADJUVANT,; TEXTURIZER",977051-14-1,977051-14-1,MACE (MYRISTICA FRAGRANS HOUTT.),&diams; MACE; &diams; MACIS (MYRISTICA FRAGRANS),"FLAVORING AGENT OR ADJUVANT,; TEXTURIZER",,,,,,,182.10,,,,,,,,,,,,,,,,,,,,,101.22,2652,3,,,
food_substances,MANNITOL,"&diams; MANNITOL; &diams; MANNITOL, D-; &diams; MANNITE; &diams; 1,2,3,4,5,6-HEXANEHEXOL; &diams; D-MANNITOL; &diams; CORDYCEPIC ACID","ANTICAKING AGENT OR FREE-FLOW AGENT,; FLAVOR ENHANCER,; FLAVORING AGENT OR ADJUVANT,; FORMULATION AID,; LUBRICANT OR RELEASE AGENT,; NON-NUTRITIVE SWEETENER,; SOLVENT OR VEHICLE",69-65-8,69-65-8,MANNITOL,"&diams; MANNITOL; &diams; MANNITOL, D-; &diams; MANNITE; &diams; 1,2,3,4,5,6-HEXANEHEXOL; &diams; D-MANNITOL; &diams; CORDYCEPIC ACID","ANTICAKING AGENT OR FREE-FLOW AGENT,; FLAVOR ENHANCER,; FLAVORING AGENT OR ADJUVANT,; FORMULATION AID,; LUBRICANT OR RELEASE AGENT,; NON-NUTRITIVE SWEETENER,; SOLVENT OR VEHICLE",,,,,,,175.300,175.320,177.1390,177.2420,180.25,,,,,,,,,,,,,,,,,"100.130 , 101.80 , 101.9",,,,,
food_substances,"MUSTARD, BROWN (BRASSICA SPP.)","&diams; BROWN MUSTARD; &diams; BRASSICA JUNCEA; &diams; INDIAN MUSTARD; &diams; LEAF MUSTARD; &diams; MUSTARD SPINACH; &diams; MOUTARDE BLONDE (BRASSICA JUNCEA); &diams; SICHUAN PRESERVED VEGETABLE; &diams; ZHA CAI; &diams; MUSTARD, BROWN; &diams; BRASSICA JUNCEA VAR. TIMIDA","COLOR OR COLORING ADJUNCT,; FLAVORING AGENT OR ADJUVANT,; STABILIZER OR THICKENER",977051-38-9,977051-38-9,"MUSTARD, BROWN (BRASSICA SPP.)","&diams; BROWN MUSTARD; &diams; BRASSICA JUNCEA; &diams; INDIAN MUSTARD; &diams; LEAF MUSTARD; &diams; MUSTARD SPINACH; &diams; MOUTARDE BLONDE (BRASSICA JUNCEA); &diams; SICHUAN PRESERVED VEGETABLE; &diams; ZHA CAI; &diams; MUSTARD, BROWN; &diams; BRASSICA JUNCEA VAR. TIMIDA","COLOR OR COLORING ADJUNCT,; FLAVORING AGENT OR ADJUVANT,; STABILIZER OR THICKENER",,,,,,,182.10,,,,,,,,,,,,,,,,,,,,,,2760,3,,,
food_substances,MUSTARD OIL,"&diams; MUSTARD OIL; &diams; MUSTARD SEED OIL; &diams; OILS, MUSTARD; &diams; BRASSICA SEED OIL",FLAVORING AGENT OR ADJUVANT,8007-40-7,8007-40-7,MUSTARD OIL,"&diams; MUSTARD OIL; &diams; MUSTARD SEED OIL; &diams; OILS, MUSTARD; &diams; BRASSICA SEED OIL",FLAVORING AGENT OR ADJUVANT,,,,,,,176.180,176.210,177.2800,182.20,,,,,,,,,,,,,,,,,,,,,,,
food_substances,"MUSTARD, YELLOW (BRASSICA SPP.)","&diams; MUSTARD, WHITE; &diams; MUSTARD, YELLOW; &diams; BRASSICA HIRTA; &diams; MOUTARDE BLANCHE (BRAXICA HIRTA OU SINAPIS ALBA); &diams; MUSTARD, WHITE OR YELLOW; &diams; SINAPIS ALBA; &diams; YELLOW MUSTARD; &diams; WHITE MUSTARD","FLAVORING AGENT OR ADJUVANT,; STABILIZER OR THICKENER,; TEXTURIZER",977051-39-0,977051-39-0,"MUSTARD, YELLOW (BRASSICA SPP.)","&diams; MUSTARD, WHITE; &diams; MUSTARD, YELLOW; &diams; BRASSICA HIRTA; &diams; MOUTARDE BLANCHE (BRAXICA HIRTA OU SINAPIS ALBA); &diams; MUSTARD, WHITE OR YELLOW; &diams; SINAPIS ALBA; &diams; YELLOW MUSTARD; &diams; WHITE MUSTARD","FLAVORING AGENT OR ADJUVANT,; STABILIZER OR THICKENER,; TEXTURIZER",,,,,,,182.10,,,,,,,,,,,,,,,,,,,,,,2761,3,,,
food_substances,NIACIN,&diams; NIACIN; &diams; NICOTINIC ACID; &diams; 3-PYRIDINECARBOXYLIC ACID; &diams; VITAMIN B3,NUTRIENT SUPPLEMENT,59-67-6,59-67-6,NIACIN,&diams; NIACIN; &diams; NICOTINIC ACID; &diams; 3-PYRIDINECARBOXYLIC ACID; &diams; VITAMIN B3,NUTRIENT SUPPLEMENT,,,,,,,184.1530,,,,,,,,,,,,,,,,,,,,,"101.9 , 107.100 , 136.115 , 137.165 , 137.180 , 137.260 , 137.305 , 137.350 , 139.115 , 139.117 , 139.122 , 139.155",,,,,
food_substances,NIACINAMIDE,&diams; NIACINAMIDE; &diams; NICOTINAMIDE; &diams; 3-PYRIDINECARBOXAMIDE; &diams; NICOTINIC ACID AMIDE,"FLAVOR ENHANCER,; FLAVORING AGENT OR ADJUVANT,; NUTRIENT SUPPLEMENT",98-92-0,98-92-0,NIACINAMIDE,&diams; NIACINAMIDE; &diams; NICOTINAMIDE; &diams; 3-PYRIDINECARBOXAMIDE; &diams; NICOTINIC ACID AMIDE,"FLAVOR ENHANCER,; FLAVORING AGENT OR ADJUVANT,; NUTRIENT SUPPLEMENT",,,,,,,184.1535,,,,,,,,,,,,,,,,,,,,,"137.260 , 137.305 , 137.350 , 139.115 , 139.117 , 139.122 , 139.155",,,,,
food_substances,"NUTMEG, OIL (MYRISTICA FRAGRANS HOUTT.)","&diams; NUTMEG OIL; &diams; OILS, NUTMEG; &diams; MYRISTICA OIL",FLAVORING AGENT OR ADJUVANT,8008-45-5,8008-45-5,"NUTMEG, OIL (MYRISTICA FRAGRANS HOUTT.)","&diams; NUTMEG OIL; &diams; OILS, NUTMEG; &diams; MYRISTICA OIL",FLAVORING AGENT OR ADJUVANT,,,,,,,182.20,,,,,,,,,,,,,,,,,,,,,,2793,3,,,
food_substances,OCTANOIC ACID,&diams; OCTANOIC ACID; &diams; OCTOIC ACID; &diams; OCTYLIC ACID; &diams; ACID(C8),FLAVORING AGENT OR ADJUVANT,124-07-2,124-07-2,OCTANOIC ACID,&diams; OCTANOIC ACID; &diams; OCTOIC ACID; &diams; OCTYLIC ACID; &diams; ACID(C8),FLAVORING AGENT OR ADJUVANT,,,,,,,172.210,172.860,173.315,173.340,173.370,178.1010,184.1025,,,,,,,,,,,,,,,,2799,3,,,99
food_substances,OX BILE EXTRACT,"&diams; OA BILE EXTRACT; &diams; OXGALL EXTRACT, POWDERED; &diams; OXGALL, PURIFIED; &diams; SODIUM CHOLEATE; &diams; BILE EXTRACT, OX; &diams; BILE, EXTRACT",SURFACE-FINISHING AGENT,8008-63-7,8008-63-7,OX BILE EXTRACT,"&diams; OA BILE EXTRACT; &diams; OXGALL EXTRACT, POWDERED; &diams; OXGALL, PURIFIED; &diams; SODIUM CHOLEATE; &diams; BILE EXTRACT, OX; &diams; BILE, EXTRACT",SURFACE-FINISHING AGENT,,,,,,,184.1560,,,,,,,,,,,,,,,,,,,,,,,,,,
food_substances,PHOSPHORIC ACID,"&diams; PHOSPHORIC ACID; &diams; ORTHOPHOSPHORIC ACID; &diams; PHOSPHORIC ACID, ORTHO-","ANTIMICROBIAL AGENT,; FLAVOR ENHANCER,; FLAVORING AGENT OR ADJUVANT,; FUMIGANT,; MALTING OR FERMENTING AID,; NON-NUTRITIVE SWEETENER,; PH CONTROL AGENT,; SEQUESTRANT",7664-38-2,7664-38-2,PHOSPHORIC ACID,"&diams; PHOSPHORIC ACID; &diams; ORTHOPHOSPHORIC ACID; &diams; PHOSPHORIC ACID, ORTHO-","ANTIMICROBIAL AGENT,; FLAVOR ENHANCER,; FLAVORING AGENT OR ADJUVANT,; FUMIGANT,; MALTING OR FERMENTING AID,; NON-NUTRITIVE SWEETENER,; PH CONTROL AGENT,; SEQUESTRANT",73.275,73.85,,,,,175.300,177.2260,178.1010,178.3520,182.1073,,,,,,,,,,,,,,,,,"133.123 , 133.124 , 133.129 , 133.169 , 133.173 , 133.178 , 133.179 , 163.110 , 163.111 , 163.112",2900,3,,,
food_substances,POTASSIUM BICARBONATE,"&diams; POTASSIUM BICARBONATE; &diams; CARBONIC ACID, MONOPOTASSIUM SALT; &diams; MONOPOTASSIUM CARBONATE; &diams; POTASSIUM ACID CARBONATE; &diams; POTASSIUM HYDROGEN CARBONATE","FORMULATION AID,; LEAVENING AGENT,; NUTRIENT SUPPLEMENT,; PH CONTROL AGENT,; PROCESSING AID",298-14-6,298-14-6,POTASSIUM BICARBONATE,"&diams; POTASSIUM BICARBONATE; &diams; CARBONIC ACID, MONOPOTASSIUM SALT; &diams; MONOPOTASSIUM CARBONATE; &diams; POTASSIUM ACID CARBONATE; &diams; POTASSIUM HYDROGEN CARBONATE","FORMULATION AID,; LEAVENING AGENT,; NUTRIENT SUPPLEMENT,; PH CONTROL AGENT,; PROCESSING AID",73.85,,,,,,184.1613,,,,,,,,,,,,,,,,,,,,,"163.110 , 163.111 , 163.112",,,,,
food_substances,POTASSIUM CARBONATE,"&diams; POTASSIUM CARBONATE; &diams; POTASSIUM CARBONATE, ANHYDROUS; &diams; PEARL ASH; &diams; CARBONIC ACID, DIPOTASSIUM SALT; &diams; DIPOTASSIUM CARBONATE","FLAVORING AGENT OR ADJUVANT,; LEAVENING AGENT,; NUTRIENT SUPPLEMENT,; PH CONTROL AGENT,; PROCESSING AID",584-08-7,584-08-7,POTASSIUM CARBONATE,"&diams; POTASSIUM CARBONATE; &diams; POTASSIUM CARBONATE, ANHYDROUS; &diams; PEARL ASH; &diams; CARBONIC ACID, DIPOTASSIUM SALT; &diams; DIPOTASSIUM CARBONATE","FLAVORING AGENT OR ADJUVANT,; LEAVENING AGENT,; NUTRIENT SUPPLEMENT,; PH CONTROL AGENT,; PROCESSING AID",73.85,,,,,,172.560,173.310,184.1619,,,,,,,,,,,,,,,,,,,"163.110 , 163.111 , 163.112",,,,,
food_substances,POTASSIUM CHLORIDE,&diams; POTASSIUM CHLORIDE; &diams; CHLORURE DE POTASSIUM; &diams; POTASSIUM CHLORIDE (KCL); &diams; InChI=1S/ClH.K/h1H; &diams; /q; &diams; +1/p-1; &diams; InChIKey: WCUXLLCKKVVCTQ-UHFFFAOYSA-M,"ENZYME,; FLAVOR ENHANCER,; FLAVORING AGENT OR ADJUVANT,; MALTING OR FERMENTING AID,; NUTRIENT SUPPLEMENT,; PH CONTROL AGENT,; PROCESSING AID,; STABILIZER OR THICKENER",7447-40-7,7447-40-7,POTASSIUM CHLORIDE,&diams; POTASSIUM CHLORIDE; &diams; CHLORURE DE POTASSIUM; &diams; POTASSIUM CHLORIDE (KCL); &diams; InChI=1S/ClH.K/h1H; &diams; /q; &diams; +1/p-1; &diams; InChIKey: WCUXLLCKKVVCTQ-UHFFFAOYSA-M,"ENZYME,; FLAVOR ENHANCER,; FLAVORING AGENT OR ADJUVANT,; MALTING OR FERMENTING AID,; NUTRIENT SUPPLEMENT,; PH CONTROL AGENT,; PROCESSING AID,; STABILIZER OR THICKENER",,,,,,,184.1622,,,,,,,,,,,,,,,,,,,,,166.110,,,,,
food_substances,POTASSIUM METABISULFITE,"&diams; POTASSIUM METABISULFITE; &diams; DIPOTASSIUM DISULFITE; &diams; DIPOTASSIUM PYROSULFITE; &diams; DISULFUROUS ACID, DIPOTASSIUM SALT; &diams; POTASSIUM PYROSULFITE; &diams; PYROSULFUROUS ACID, DIPOTASSIUM SALT; &diams; POTASSIUM DISULFITE","ANTIMICROBIAL AGENT,; ANTIOXIDANT,; COLOR OR COLORING ADJUNCT,; DOUGH STRENGTHENER,; FLOUR TREATING AGENT,; OXIDIZING OR REDUCING AGENT",16731-55-8,16731-55-8,POTASSIUM METABISULFITE,"&diams; POTASSIUM METABISULFITE; &diams; DIPOTASSIUM DISULFITE; &diams; DIPOTASSIUM PYROSULFITE; &diams; DISULFUROUS ACID, DIPOTASSIUM SALT; &diams; POTASSIUM PYROSULFITE; &diams; PYROSULFUROUS ACID, DIPOTASSIUM SALT; &diams; POTASSIUM DISULFITE","ANTIMICROBIAL AGENT,; ANTIOXIDANT,; COLOR OR COLORING ADJUNCT,; DOUGH STRENGTHENER,; FLOUR TREATING AGENT,; OXIDIZING OR REDUCING AGENT",,,,,,,182.3637,,,,,,,,,,,,,,,,,,,,,,,,,,
food_substances,"POTASSIUM PHOSPHATE, MONOBASIC","&diams; POTASSIUM PHOSPHATE, MONOBASIC; &diams; MONOPOTASSIUM PHOSPHATE; &diams; MONOPOTASSIUM MONOPHOSPHATE; &diams; POTASSIUM ACID PHOSPHATE; &diams; POTASSIUM DIHYDROGEN PHOSPHATE; &diams; PHOSPHORIC ACID, MONOPOTASSIUM SALT; &diams; ORTHOPHOSPHORIC ACID, MONOPOTASSIUM SALT","MALTING OR FERMENTING AID,; NUTRIENT SUPPLEMENT,; PH CONTROL AGENT,; STABILIZER OR THICKENER",7778-77-0,7778-77-0,"POTASSIUM PHOSPHATE, MONOBASIC","&diams; POTASSIUM PHOSPHATE, MONOBASIC; &diams; MONOPOTASSIUM PHOSPHATE; &diams; MONOPOTASSIUM MONOPHOSPHATE; &diams; POTASSIUM ACID PHOSPHATE; &diams; POTASSIUM DIHYDROGEN PHOSPHATE; &diams; PHOSPHORIC ACID, MONOPOTASSIUM SALT; &diams; ORTHOPHOSPHORIC ACID, MONOPOTASSIUM SALT","MALTING OR FERMENTING AID,; NUTRIENT SUPPLEMENT,; PH CONTROL AGENT,; STABILIZER OR THICKENER",,,,,,,175.105,,,,,,,,,,,,,,,,,,,,,"101.9 , 160.110",,,,,
food_substances,"POTASSIUM PHOSPHATE, TRIBASIC","&diams; POTASSIUM PHOSPHATE, TRIBASIC; &diams; PHOSPHORIC ACID, TRIPOTASSIUM SALT; &diams; POTASSIUM PHOSPHATE (K3PO4); &diams; TRIPOTASSIUM PHOSPHATE; &diams; TRIPOTASSIUM ORTHOPHOSPHATE","EMULSIFIER OR EMULSIFIER SALT,; PH CONTROL AGENT,; STABILIZER OR THICKENER",7778-53-2,7778-53-2,"POTASSIUM PHOSPHATE, TRIBASIC","&diams; POTASSIUM PHOSPHATE, TRIBASIC; &diams; PHOSPHORIC ACID, TRIPOTASSIUM SALT; &diams; POTASSIUM PHOSPHATE (K3PO4); &diams; TRIPOTASSIUM PHOSPHATE; &diams; TRIPOTASSIUM ORTHOPHOSPHATE","EMULSIFIER OR EMULSIFIER SALT,; PH CONTROL AGENT,; STABILIZER OR THICKENER",73.85,,,,,,175.105,176.170,176.180,,,,,,,,,,,,,,,,,,,,,,,,
food_substances,POTASSIUM POLYMETAPHOSPHATE,"&diams; POTASSIUM METAPHOSPHATE (KPO3); &diams; METAPHOSPHORIC ACID (HPO3), POTASSIUM SALT","EMULSIFIER OR EMULSIFIER SALT,; HUMECTANT",7790-53-6,7790-53-6,POTASSIUM POLYMETAPHOSPHATE,"&diams; POTASSIUM METAPHOSPHATE (KPO3); &diams; METAPHOSPHORIC ACID (HPO3), POTASSIUM SALT","EMULSIFIER OR EMULSIFIER SALT,; HUMECTANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
food_substances,POTASSIUM PYROPHOSPHATE,"&diams; TETRAPOTASSIUM PYROPHOSPHATE; &diams; DIPHOSPHORIC ACID, TETRAPOTASSIUM SALT; &diams; POTASSIUM PYROPHOSPHATE; &diams; PYROPHOSPHORIC ACID, TETRAPOTASSIUM SALT; &diams; POTASSIUM DIPHOSPHATE; &diams; POTASSIUM PYROPHOSPHATE, TETRABASIC; &diams; TETRAPOTASSIUM DIPHOSPHATE","EMULSIFIER OR EMULSIFIER SALT,; TEXTURIZER",7320-34-5,7320-34-5,POTASSIUM PYROPHOSPHATE,"&diams; TETRAPOTASSIUM PYROPHOSPHATE; &diams; DIPHOSPHORIC ACID, TETRAPOTASSIUM SALT; &diams; POTASSIUM PYROPHOSPHATE; &diams; PYROPHOSPHORIC ACID, TETRAPOTASSIUM SALT; &diams; POTASSIUM DIPHOSPHATE; &diams; POTASSIUM PYROPHOSPHATE, TETRABASIC; &diams; TETRAPOTASSIUM DIPHOSPHATE","EMULSIFIER OR EMULSIFIER SALT,; TEXTURIZER",,,,,,,173.315,,,,,,,,,,,,,,,,,,,,,,,,,,
food_substances,POTASSIUM TRIPOLYPHOSPHATE,"&diams; POTASSIUM TRIPOLYPHOSPHATE; &diams; POTASSIUM TRIPHOSPHATE (K5P3O10); &diams; TRIPHOSPHORIC ACID, PENTAPOTASSIUM SALT","NUTRIENT SUPPLEMENT,; TEXTURIZER",13845-36-8,13845-36-8,POTASSIUM TRIPOLYPHOSPHATE,"&diams; POTASSIUM TRIPOLYPHOSPHATE; &diams; POTASSIUM TRIPHOSPHATE (K5P3O10); &diams; TRIPHOSPHORIC ACID, PENTAPOTASSIUM SALT","NUTRIENT SUPPLEMENT,; TEXTURIZER",,,,,,,173.310,175.105,,,,,,,,,,,,,,,,,,,,,,,,,
food_substances,POTATO STARCH,"&diams; STARCH, POTATO","FLAVOR ENHANCER,; FLAVORING AGENT OR ADJUVANT,; FORMULATION AID,; LUBRICANT OR RELEASE AGENT,; NUTRIENT SUPPLEMENT,; STABILIZER OR THICKENER,; TEXTURIZER",977000-07-9,977000-07-9,POTATO STARCH,"&diams; STARCH, POTATO","FLAVOR ENHANCER,; FLAVORING AGENT OR ADJUVANT,; FORMULATION AID,; LUBRICANT OR RELEASE AGENT,; NUTRIENT SUPPLEMENT,; STABILIZER OR THICKENER,; TEXTURIZER",,,,,,,182.70,,,,,,,,,,,,,,,,,,,,,,,,,,
