Downloaded from FDA Inventory of Food Contact Substances Listed in 21 CFR; http://www.hfpappexternal.fda.gov/scripts/fdcc/?set=IndirectAdditives; Last updated 5/4/2026; downloaded 8/2/2026.

"Consult the regulation(s) cited to see if your substance is authorized for your intended use."

CAS Registry No. (or other ID),Substance,Reg col01,Reg col02,Reg col03,Reg col04,Reg col05,Reg col06,Reg01,Reg02,reg03,reg04,reg05,reg06,reg07,reg08,reg09,reg10,reg11,reg12,reg13,reg14,reg15,reg16,reg17,reg18,reg19,reg20,reg21,Reg prohibited189,regs Labeling-Standards,Other Names,SYN01,SYN02,SYN03,SYN04,SYN05,SYN06,SYN07,SYN08,SYN09,SYN10,SYN11,SYN12,SYN13,SYN14,SYN15,SYN16,SYN17,SYN18,SYN19
" 1338-41-6"," SORBITAN MONOSTEARATE",=T("73.1001"),,,,,,=T("172.515"),=T("172.836"),=T("172.838"),=T("172.840"),=T("172.842"),=T("173.310"),=T("173.340"),=T("175.105"),=T("178.3400"),,,,,,,,,,,,,,," SORBITAN MONOSTEARATE"," SORBITAN, MONOOCTADECANOATE"," SORBITAN MONOOCTADECANOATE"," STEARIC ACID, MONOESTER WITH SORBITAN"," SORBITAN, MONOSTEARATE",,,,,,,,,,,,,,,
" 26266-58-0"," SORBITAN TRIOLEATE",,,,,,,=T("178.3400"),=T("73.1001"),,,,,,,,,,,,,,,,,,,,,," SORBITAN TRIOLEATE"," SORBITAN, TRI-9-OCTADECENOATE, (Z,Z,Z)-",,,,,,,,,,,,,,,,,,
" 26658-19-5"," SORBITAN TRISTEARATE",,,,,,,=T("178.3400"),,,,,,,,,,,,,,,,,,,,,,," SORBITAN TRISTEARATE"," SORBITAN, TRIOCTADECANOATE",,,,,,,,,,,,,,,,,,
" 50-70-4"," D-SORBITOL",,,,,,,=T("175.300"),=T("175.320"),=T("176.180"),=T("176.210"),=T("177.1390"),=T("177.2420"),=T("182.90"),=T("184.1835"),,,,,,,,,,,,,,," 100.130 ,  101.80 ,  101.9"," SORBITOL"," GLUCITOL, D-"," SORBITOL, D-"," SORBIT"," SORBITE, D-"," D-GLUCITOL"," D-SORBITOL",,,,,,,,,,,,,
" 977037-48-1"," SOYAALKYD RESIN",,,,,,,=T("177.1680"),,,,,,,,,,,,,,,,,,,,,,," SOYBEAN OIL ALKYD RESIN"," ALKYD RESIN, SOYA",,,,,,,,,,,,,,,,,,
" 8001-22-7"," SOYBEAN OIL",,,,,,,=T("175.300"),=T("176.210"),=T("177.2800"),,,,,,,,,,,,,,,,,,,,," SOYBEAN OIL"," SOYA OIL"," SOYBEAN OIL, SOLVENT EXTRACTED, DEGUMMED",,,,,,,,,,,,,,,,,
" 977044-34-0"," SOYBEAN OIL, CRUDE",,,,,,,=T("175.300"),,,,,,,,,,,,,,,,,,,,,,," SOYBEAN OIL, CRUDE",,,,,,,,,,,,,,,,,,,
" 977032-67-9"," SOYBEAN OIL, CRUDE, DEGUMMED",,,,,,,=T("175.300"),,,,,,,,,,,,,,,,,,,,,,," SOYBEAN OIL, CRUDE, DEGUMMED",,,,,,,,,,,,,,,,,,,
" 977037-57-2"," SOYBEAN OIL, DIETHYLENE GLYCOL ESTERS",,,,,,,=T("176.210"),=T("177.2800"),,,,,,,,,,,,,,,,,,,,,," SOYBEAN OIL, DIETHYLENE GLYCOL ESTER",,,,,,,,,,,,,,,,,,,
" 68553-04-8"," SOYBEAN OIL DIGLYCERIDES",,,,,,,=T("176.210"),,,,,,,,,,,,,,,,,,,,,,," SOYBEAN OIL DIGLYCERIDES"," GLYCERIDES, SOYA DI-",,,,,,,,,,,,,,,,,,
" 68553-05-9"," SOYBEAN OIL DIGLYCERIDES, HYDROGENATED",,,,,,,=T("176.210"),,,,,,,,,,,,,,,,,,,,,,," HYDROGENATED SOYBEAN OIL DIGLYCERIDES"," GLYCERIDES, SOYA DI-, HYDROGENATED"," HYDROGENATED SOYA DIGLYCERIDES"," SOYBEAN OIL DIGLYCERIDES, HYDROGENATED",,,,,,,,,,,,,,,,
" 8013-07-8"," SOYBEAN OIL, EPOXIDIZED",,,,,,,=T("172.723"),=T("175.105"),=T("175.300"),=T("177.1650"),=T("178.3910"),=T("181.27"),,,,,,,,,,,,,,,,,," SOYBEAN OIL, EPOXIDIZED"," EPOXIDIZED SOYATE"," EPOXIDIZED SOYBEAN OIL",,,,,,,,,,,,,,,,,
" 977147-39-9"," SOYBEAN OIL, EPOXIDIZED-TRIMELLITIC ANHYDRIDE COPOLYMER",,,,,,,=T("177.1210"),,,,,,,,,,,,,,,,,,,,,,," SOYBEAN OIL, EPOXIDIZED, TRIMELLITIC ANHYDRIDE MODIFIED"," EPOXIDIZED SOYBEAN OIL MODIFIED WITH TRIMELLITIC ANHYDRIDE",,,,,,,,,,,,,,,,,,
" 68308-53-2"," SOYBEAN OIL FATTY ACIDS",,,,,,,=T("175.300"),=T("176.210"),=T("177.2800"),,,,,,,,,,,,,,,,,,,,," SOYBEAN OIL FATTY ACIDS"," FATTY ACIDS, SOYA",,,,,,,,,,,,,,,,,,
" 977114-81-0"," SOYBEAN OIL FATTY ACIDS, ALUMINUM SALT",,,,,,,=T("175.300"),,,,,,,,,,,,,,,,,,,,,,," SOYBEAN OIL FATTY ACIDS, ALUMINUM SALT"," ALUMINUM SOYATE",,,,,,,,,,,,,,,,,,
" 68131-65-7"," SOYBEAN OIL FATTY ACIDS, CALCIUM SALT",,,,,,,=T("175.300"),,,,,,,,,,,,,,,,,,,,,,," SOYBEAN OIL FATTY ACIDS, CALCIUM SALT"," CALCIUM SOYATE"," FATTY ACIDS, SOYA, CALCIUM SALTS",,,,,,,,,,,,,,,,,
" 8030-94-2"," SOYBEAN OIL FATTY ACIDS, CERIUM SALT",,,,,,,=T("175.300"),,,,,,,,,,,,,,,,,,,,,,," SOYBEAN OIL FATTY ACIDS, CERIUM SALT"," CERIUM SOYATE",,,,,,,,,,,,,,,,,,
" 977078-18-4"," SOYBEAN OIL FATTY ACIDS, COBALT SALT",,,,,,,=T("175.300"),,,,,,,,,,,,,,,,,,,,,,," SOYBEAN OIL FATTY ACIDS, COBALT SALT"," COBALT SOYATE",,,,,,,,,,,,,,,,,,
" 977108-08-9"," SOYBEAN OIL FATTY ACIDS, DIMERIZED, POLYGLYCEROL ESTERS",,,,,,,=T("175.105"),=T("175.300"),,,,,,,,,,,,,,,,,,,,,," SOYBEAN OIL FATTY ACIDS, DIMERIZED, POLYGLYCEROL ESTERS"," FATTY ACIDS, DIMERIZED, SOYBEAN OIL, POLYGLYCEROL ESTER"," POLYGLYCEROL ESTER, DIMERIZED FATTY ACIDS, SOYABEAN OIL"," SOYBEAN OIL POLYGLYCERIDES, DIMERIZED",,,,,,,,,,,,,,,,
" 977114-79-6"," SOYBEAN OIL FATTY ACIDS, IRON SALT",,,,,,,=T("175.300"),,,,,,,,,,,,,,,,,,,,,,," SOYBEAN OIL FATTY ACIDS, IRON SALT"," IRON SOYATE",,,,,,,,,,,,,,,,,,
" 977114-80-9"," SOYBEAN OIL FATTY ACIDS, LITHIUM SALT",,,,,,,=T("175.300"),,,,,,,,,,,,,,,,,,,,,,," SOYBEAN OIL FATTY ACIDS, LITHIUM SALT"," LITHIUM SOYATE",,,,,,,,,,,,,,,,,,
" 977114-78-5"," SOYBEAN OIL FATTY ACIDS, MAGNESIUM SALT",,,,,,,=T("175.300"),,,,,,,,,,,,,,,,,,,,,,," SOYBEAN OIL FATTY ACIDS, MAGNESIUM SALT"," MAGNESIUM SOYATE"," MAGNESIUM SALTS OF SOYBEAN OIL FATTY ACIDS",,,,,,,,,,,,,,,,,
" 977114-77-4"," SOYBEAN OIL FATTY ACIDS, MANGANESE SALT",,,,,,,=T("175.300"),,,,,,,,,,,,,,,,,,,,,,," SOYBEAN OIL FATTY ACIDS, MANGANESE SALT"," MANGANESE SOYATE",,,,,,,,,,,,,,,,,,
" 68919-53-9"," SOYBEAN OIL FATTY ACIDS, METHYL ESTERS",,,,,,,=T("176.210"),=T("177.2800"),,,,,,,,,,,,,,,,,,,,,," SOYBEAN OIL FATTY ACIDS, METHYL ESTERS"," FATTY ACIDS, SOYA, ME ESTERS"," METHYL SOYATE"," SOYBEAN OIL, METHYL ESTER",,,,,,,,,,,,,,,,
" 977164-60-5"," SOYBEAN OIL FATTY ACIDS, PEG-8 ESTERS",,,,,,,=T("175.300"),=T("176.210"),=T("177.2800"),,,,,,,,,,,,,,,,,,,,," SOYBEAN OIL FATTY ACIDS, PEG-8 ESTERS"," PEG-8 SOYBEAN FATTY ACID ESTERS",,,,,,,,,,,,,,,,,,
" 61790-25-8"," SOYBEAN OIL FATTY ACIDS, SODIUM SALT",,,,,,,=T("177.2800"),,,,,,,,,,,,,,,,,,,,,,," SOYBEAN OIL FATTY ACIDS, SODIUM SALT",,,,,,,,,,,,,,,,,,,
" 977114-76-3"," SOYBEAN OIL FATTY ACIDS, ZINC SALT",,,,,,,=T("175.300"),,,,,,,,,,,,,,,,,,,,,,," SOYBEAN OIL FATTY ACIDS, ZINC SALT"," ZINC SOYATE",,,,,,,,,,,,,,,,,,
" 977114-75-2"," SOYBEAN OIL FATTY ACIDS, ZIRCONIUM SALT",,,,,,,=T("175.300"),,,,,,,,,,,,,,,,,,,,,,," SOYBEAN OIL FATTY ACIDS, ZIRCONIUM SALT"," ZIRCONIUM SOYATE",,,,,,,,,,,,,,,,,,
" 91745-04-9"," SOYBEAN OIL GLYCERIDES, HYDROGENATED",,,,,,,=T("176.210"),=T("177.2800"),,,,,,,,,,,,,,,,,,,,,," HYDROGENATED SOYBEAN OIL GLYCERIDES"," GLYCERIDES, SOYA, MONO-, DI-, AND TRI-, HYDROGENATED"," HYDROGENATED SOYA MONO-, DI-, AND TRIGLYCERIDES"," SOYBEAN OIL GLYCERIDES, HYDROGENATED",,,,,,,,,,,,,,,,
" 8016-70-4"," SOYBEAN OIL, HYDROGENATED",,,,,,,=T("176.180"),=T("176.210"),=T("177.2800"),=T("182.70"),,,,,,,,,,,,,,,,,,,," SOYBEAN OIL, HYDROGENATED"," OIL, HYDROGENATED SOYBEAN"," SOYBEAN OIL, HARDENED"," SOYA BEAN OIL FATTY ACIDS, HYDROGENATED",,,,,,,,,,,,,,,,
" 977157-96-2"," SOYBEAN OIL, HYDROGENATED, OXIDIZED",,,,,,,=T("177.2800"),,,,,,,,,,,,,,,,,,,,,,," SOYBEAN OIL, HYDROGENATED, OXIDIZED"," HYDROGENATED SOYBEAN OIL, OXIDIZED",,,,,,,,,,,,,,,,,,
" 68648-66-8"," SOYBEAN OIL, MALEATED",,,,,,,=T("175.300"),,,,,,,,,,,,,,,,,,,,,,," SOYBEAN OIL, MALEATED",,,,,,,,,,,,,,,,,,,
" 91052-82-3"," SOYBEAN OIL MONO- AND DIGLYCERIDES, HYDROGENATED",,,,,,,=T("176.210"),,,,,,,,,,,,,,,,,,,,,,," HYDROGENATED SOYBEAN OIL MONO- AND DIGLYCERIDES"," GLYCERIDES, SOYA MONO- AND DI-, HYDROGENATED"," HYDROGENATED SOYA MONO- AND DIGLYCERIDES"," SOYBEAN OIL MONO- AND DIGLYCERIDES, HYDROGENATED",,,,,,,,,,,,,,,,
" 68201-47-8"," SOYBEAN OIL MONOGLYCERIDES",,,,,,,=T("176.210"),,,,,,,,,,,,,,,,,,,,,,," SOYBEAN OIL MONOGLYCERIDES"," GLYCERIDES, SOYA MONO-",,,,,,,,,,,,,,,,,,
" 61789-08-0"," SOYBEAN OIL MONOGLYCERIDES, HYDROGENATED",,,,,,,=T("176.210"),,,,,,,,,,,,,,,,,,,,,,," HYDROGENATED SOYBEAN OIL MONOGLYCERIDES"," GLYCERIDES, SOYA MONO-, HYDROGENATED"," HYDROGENATED SOYA MONOGLYCERIDES"," SOYBEAN OIL MONOGLYCERIDES, HYDROGENATED",,,,,,,,,,,,,,,,
" 91081-85-5"," SOYBEAN OIL, OXIDIZED",,,,,,,=T("175.300"),=T("176.210"),=T("177.2800"),,,,,,,,,,,,,,,,,,,,," SOYBEAN OIL, OXIDIZED"," OXIDIZED SOYBEAN OIL"," SOYBEAN OIL, BLOWN",,,,,,,,,,,,,,,,,
" 977159-18-4"," SOYBEAN OIL, PEROXIDIZED",,,,,,,=T("175.300"),,,,,,,,,,,,,,,,,,,,,,," SOYBEAN OIL, PEROXIDIZED"," PEROXY SOYBEAN OIL",,,,,,,,,,,,,,,,,,
" 977028-20-8"," SOYBEAN OIL, REFINED",,,,,,,=T("175.300"),,,,,,,,,,,,,,,,,,,,,,," SOYBEAN OIL, REFINED",,,,,,,,,,,,,,,,,,,
" 977037-38-9"," SOYBEAN OIL, SULFATED",,,,,,,=T("177.2800"),,,,,,,,,,,,,,,,,,,,,,," SOYBEAN OIL, SULFATED",,,,,,,,,,,,,,,,,,,
" 8016-71-5"," SOYBEAN OIL, VULCANIZED",,,,,,,=T("177.2600"),,,,,,,,,,,,,,,,,,,,,,," SOYBEAN OIL, VULCANIZED",,,,,,,,,,,,,,,,,,,
" 977101-02-2"," CATIONIC SOY PROTEIN",,,,,,,=T("176.180"),,,,,,,,,,,,,,,,,,,,,,," POLY((3-CHLORO-2-HYDROXYPROPYL)TRIMETHYLAMMONIUM CHLORIDE-CO-SOY PROTEIN ISOLATE)"," CATIONIC SOY PROTEIN"," SOYBEAN PROTEIN, CATIONIC"," SOY PROTEIN, CATIONIC"," SOY PROTEIN ISOLATE, 3-CHLORO-2-HYDROXYPROPYLTRIMETHYLAMMONIUM CHLORIDE MODIFIED",,,,,,,,,,,,,,,
" 977076-84-8"," SOY PROTEIN, ISOLATE",,,,,,,=T("176.180"),=T("182.90"),,,,,,,,,,,,,,,,,,,,,=T("166.11")," SOY PROTEIN ISOLATE"," SOYBEAN PROTEIN ISOLATE"," SOY PROTEIN, ISOLATED"," ISOLATED SOY PROTEIN"," SOY PROTEIN, ISOLATES"," SOYA PROTEIN ISOLATES"," SOY PROTEIN ISOLATE, ALKALI-TREATED",,,,,,,,,,,,,
" 8002-23-1"," SPERMACETI",,,,,,,=T("175.105"),=T("175.300"),=T("175.320"),=T("177.1200"),,,,,,,,,,,,,,,,,,,," SPERMACETI"," SPERMACETI WAX"," CETACEUM",,,,,,,,,,,,,,,,,
" 8002-24-2"," SPERM OIL",,,,,,,=T("172.210"),=T("175.105"),=T("175.300"),=T("176.180"),=T("176.210"),=T("177.2800"),,,,,,,,,,,,,,,,,," SPERM OIL"," SPERM WHALE OIL"," OILS, GLYCERIDIC, SPERM",,,,,,,,,,,,,,,,,
" 977044-17-9"," SPERM OIL ALCOHOL",,,,,,,=T("176.210"),=T("177.2800"),,,,,,,,,,,,,,,,,,,,,," SPERM OIL ALCOHOL",,,,,,,,,,,,,,,,,,,
" 977172-63-6"," SPERM OIL GLYCERIDES",,,,,,,=T("176.210"),=T("177.2800"),,,,,,,,,,,,,,,,,,,,,," SPERM OIL GLYCERIDES"," GLYCERIDES, SPERM OIL",,,,,,,,,,,,,,,,,,
" 8016-73-7"," SPERM OIL, HYDROGENATED",,,,,,,=T("173.275"),=T("176.180"),=T("176.210"),=T("177.2800"),,,,,,,,,,,,,,,,,,,," SPERM OIL, HYDROGENATED"," HYDROGENATED SPERM OIL"," OILS, SPERM, HYDROGENATED",,,,,,,,,,,,,,,,,
" 91079-18-4"," SPERM OIL, OXIDIZED",,,,,,,=T("177.2800"),,,,,,,,,,,,,,,,,,,,,,," SPERM OIL, OXIDIZED"," OILS, SPERM, OXIDIZED",,,,,,,,,,,,,,,,,,
" 68989-95-7"," SPERM OIL, SULFATED",,,,,,,=T("176.210"),=T("177.2800"),,,,,,,,,,,,,,,,,,,,,," SPERM OIL, SULFATED"," SULFATED SPERM OIL",,,,,,,,,,,,,,,,,,
" 8016-74-8"," SPERM OIL, SULFATED AMMONIUM SALT",,,,,,,=T("176.170"),=T("176.200"),=T("177.1200"),,,,,,,,,,,,,,,,,,,,," SPERM OIL, SULFATED, AMMONIUM SALT",,,,,,,,,,,,,,,,,,,
" 8016-75-9"," SPERM OIL, SULFATED POTASSIUM SALT",,,,,,,=T("176.170"),=T("176.200"),=T("177.1200"),=T("177.2800"),,,,,,,,,,,,,,,,,,,," SPERM OIL, SULFATED, POTASSIUM SALT",,,,,,,,,,,,,,,,,,,
" 8016-76-0"," SPERM OIL, SULFATED SODIUM SALT",,,,,,,=T("176.170"),=T("176.200"),=T("177.1200"),=T("177.2800"),,,,,,,,,,,,,,,,,,,," SPERM OIL, SULFATED, SODIUM SALT",,,,,,,,,,,,,,,,,,,
" 977037-49-2"," SPERM OIL, SULFONATED",,,,,,,=T("176.210"),,,,,,,,,,,,,,,,,,,,,,," SPERM OIL, SULFONATED",,,,,,,,,,,,,,,,,,,
" 7772-99-8"," STANNOUS CHLORIDE",,,,,,,=T("172.180"),=T("175.300"),=T("177.2600"),=T("184.1845"),,,,,,,,,,,,,,,,,,,=T("155.2")," TIN(II) CHLORIDE"," STANNOUS CHLORIDE, ANHYDROUS"," TIN DICHLORIDE"," TIN CHLORIDE (SNCL2)",,,,,,,,,,,,,,,,
" 301-10-0"," STANNOUS 2-ETHYLHEXANOATE",,,,,,,=T("175.105"),=T("175.300"),,,,,,,,,,,,,,,,,,,,,," TIN(II) 2-ETHYLHEXANOATE"," HEXANOIC ACID, 2-ETHYL-, TIN(2+) SALT"," STANNOUS OCTATE"," STANNOUS OCTOATE"," TIN(2+) 2-ETHYLHEXANOATE"," TIN BIS(2-ETHYLHEXANOATE)"," STANNOUS 2-ETHYLHEXANOATE",,,,,,,,,,,,,
" 1912-84-1"," STANNOUS OLEATE",,,,,,,=T("175.300"),=T("176.130"),=T("176.170"),=T("177.1200"),=T("177.2600"),,,,,,,,,,,,,,,,,,," TIN(II) OLEATE"," STANNOUS DIOLEATE"," 9-OCTADECENOIC ACID (Z)-, TIN(2+) SALT"," TIN(2+) 9-OCTADECENOATE, (Z)-"," OLEIC ACID, TIN(2+) SALT"," STANNOUS OLEATE"," TIN(2+) OLEATE",,,,,,,,,,,,,
" 6994-59-8"," STANNOUS STEARATE",,,,,,,=T("175.105"),=T("175.300"),=T("178.3910"),=T("181.29"),,,,,,,,,,,,,,,,,,,," STANNOUS STEARATE"," TIN(2+) OCTADECANOATE"," OCTADECANOIC ACID, TIN(2+) SALT"," STEARIC ACID, TIN(2+) SALT"," TIN(2+) STEARATE"," TIN DISTEARATE"," TIN(II) STEARATE",,,,,,,,,,,,,
" 7488-55-3"," STANNOUS SULFATE",,,,,,,=T("175.300"),,,,,,,,,,,,,,,,,,,,,,," STANNOUS SULFATE"," SULFURIC ACID, TIN(2+) SALT (1:1)"," TIN(II) SULFATE"," TIN SULFATE (SNSO4)",,,,,,,,,,,,,,,,
" 977052-18-8"," STARCH, FOOD, MODIFIED",,,,,,,=T("172.892"),=T("175.105"),,,,,,,,,,,,,,,,,,,,," 155.130 ,  169.150 ,  169.179"," FOOD STARCH, MODIFIED"," STARCH, FOOD, MODIFIED",,,,,,,,,,,,,,,,,,
" 63798-35-6"," STARCH, FOOD, MODIFIED:  ACETYLATED DISTARCH ADIPATE",,,,,,,=T("172.892"),=T("175.105"),,,,,,,,,,,,,,,,,,,,,," DISTARCH ADIPATE, ACETYLATED"," ACETYLATED DISTARCH ADIPATE"," STARCH, ACETATE HEXANEDIOATE",,,,,,,,,,,,,,,,,
" 53123-84-5"," STARCH, FOOD, MODIFIED:  ACETYLATED DISTARCH GLYCEROL",,,,,,,=T("175.105"),,,,,,,,,,,,,,,,,,,,,,," DISTARCH GLYCEROL, ACETYLATED"," ACETYLATED DISTARCH GLYCEROL"," STARCH, ACETATE, ETHER WITH 1,2,3-PROPANETRIOL (2:1)",,,,,,,,,,,,,,,,,
" 977120-10-7"," STARCH, FOOD, MODIFIED: ACETYLATED DISTARCH OXYPROPANOL",,,,,,,=T("172.892"),=T("175.105"),,,,,,,,,,,,,,,,,,,,,," DISTARCH OXYPROPANOL, ACETYLATED"," ACETYLATED DISTARCH OXYPROPANOL",,,,,,,,,,,,,,,,,,
" 68130-14-3"," STARCH, FOOD, MODIFIED:  ACETYLATED DISTARCH PHOSPHATE",,,,,,,=T("172.892"),=T("175.105"),,,,,,,,,,,,,,,,,,,,,," DISTARCH PHOSPHATE, ACETYLATED"," ACETYLATED DISTARCH PHOSPHATE"," STARCH, ACETATE HYDROGEN PHOSPHATE",,,,,,,,,,,,,,,,,
" 977186-01-8"," STARCH, FOOD, MODIFIED: BETA-AMYLASE MODIFIED STARCH",,,,,,,=T("172.892"),=T("175.105"),,,,,,,,,,,,,,,,,,,,,," STARCH, BETA-AMYLASE MODIFIED",,,,,,,,,,,,,,,,,,,
" 977164-78-5"," STARCH, FOOD, MODIFIED: BETA-AMYLASE SODIUM STARCH OCTENYLSUCCINATE",,,,,,,=T("172.892"),=T("175.105"),,,,,,,,,,,,,,,,,,,,,," SODIUM STARCH OCTENYLSUCCINATE, BETA-AMYLASE TREATED"," STARCH SODIUM OCTENYLSUCCINATE, BETA-AMYLASE TREATED",,,,,,,,,,,,,,,,,,
" 58944-89-1"," STARCH, FOOD, MODIFIED:  DISTARCH GLYCEROL",,,,,,,=T("175.105"),,,,,,,,,,,,,,,,,,,,,,," DISTARCH GLYCEROL"," STARCH, POLYMER WITH (CHLOROMETHYL)OXIRANE"," POLY(EPICHLOROHYDRIN-CO-STARCH)"," POLY((CHLOROMETHYL)OXIRANE-CO-STARCH)",,,,,,,,,,,,,,,,
" 977043-57-4"," STARCH, FOOD, MODIFIED:  DISTARCH OXYPROPANOL",,,,,,,=T("175.105"),,,,,,,,,,,,,,,,,,,,,,," DISTARCH OXYPROPANOL",,,,,,,,,,,,,,,,,,,
" 977088-75-7"," STARCH, FOOD, MODIFIED:  DISTARCH PHOSPHATE (FROM PHOSPHORUS OXYCHLORIDE)",,,,,,,=T("172.892"),=T("175.105"),,,,,,,,,,,,,,,,,,,,,," DISTARCH PHOSPHATE, FROM PHOSPHORUS OXYCHLORIDE"," DISTARCH PHOSPHATE PO",,,,,,,,,,,,,,,,,,
" 977088-74-6"," STARCH, FOOD, MODIFIED:  DISTARCH PHOSPHATE (FROM SODIUM TRIMETAPHOSPHATE)",,,,,,,=T("172.892"),=T("175.105"),,,,,,,,,,,,,,,,,,,,,," DISTARCH PHOSPHATE, FROM SODIUM TRIMETAPHOSPHATE"," DISTARCH PHOSPHATE ST",,,,,,,,,,,,,,,,,,
" 977186-02-9"," STARCH, FOOD, MODIFIED:GLUCOAMYLASE MODIFIED STARCH",,,,,,,=T("172.892"),=T("175.105"),,,,,,,,,,,,,,,,,,,,,," STARCH, GLUCOAMYLASE MODIFIED",,,,,,,,,,,,,,,,,,,
" 59419-60-2"," STARCH, FOOD, MODIFIED:  HYDROXYPROPYL DISTARCH GLYCEROL",,,,,,,=T("175.105"),,,,,,,,,,,,,,,,,,,,,,," HYDROXYPROPYL DISTARCH GLYCEROL"," DISTARCH GLYCEROL, HYDROXYPROPYLATED"," POLY(EPICHLOROHYDRIN-CO-PROPYLENE OXIDE-CO-STARCH)"," POLY((CHLOROMETHYL)OXIRANE-CO-METHYLOXIRANE-CO-STARCH)"," STARCH, POLYMER WITH (CHLOROMETHYL)OXIRANE AND METHYLOXIRANE",,,,,,,,,,,,,,,
" 53124-00-8"," STARCH, FOOD, MODIFIED:  HYDROXYPROPYL DISTARCH PHOSPHATE",,,,,,,=T("172.892"),=T("175.105"),,,,,,,,,,,,,,,,,,,,,," HYDROXYPROPYL DISTARCH PHOSPHATE"," DISTARCH PHOSPHATE, HYDROXYPROPYLATED"," HYDROXYPROPYL STARCH PHOSPHATE"," STARCH, HYDROGEN PHOSPHATE, 2-HYDROXYPROPYL ETHER"," 2-HYDROXYPROPYL STARCH HYDROGEN PHOSPHATE",,,,,,,,,,,,,,,
" 9049-76-7"," STARCH, FOOD, MODIFIED:  HYDROXYPROPYL STARCH",,,,,,,=T("172.892"),=T("175.105"),,,,,,,,,,,,,,,,,,,,,," HYDROXYPROPYL STARCH"," STARCH, 2-HYDROXYPROPYL ETHER"," STARCH, HYDROXYPROPYLATED",,,,,,,,,,,,,,,,,
" 977186-03-0"," STARCH, FOOD, MODIFIED: ISOAMYLASE MODIFIED STARCH",,,,,,,=T("172.892"),=T("175.105"),,,,,,,,,,,,,,,,,,,,,," STARCH, ISOAMYLASE MODIFIED",,,,,,,,,,,,,,,,,,,
" 68412-86-2"," STARCH, FOOD, MODIFIED:  OXIDIZED HYDROXYPROPYL STARCH",,,,,,,=T("172.892"),=T("175.105"),,,,,,,,,,,,,,,,,,,,,," HYDROXYPROPYL STARCH, OXIDIZED"," STARCH, 2-HYDROXYPROPYL ETHER, OXIDIZED"," STARCH, OXIDIZED HYDROXYPROPYLATED",,,,,,,,,,,,,,,,,
" 65996-62-5"," STARCH, FOOD, MODIFIED:  OXIDIZED STARCHES",,,,,,,=T("172.892"),=T("175.105"),,,,,,,,,,,,,,,,,,,,,," STARCH, OXIDIZED"," OXIDIZED STARCH"," STARCH, DEGRADATED BY OXIDATION",,,,,,,,,,,,,,,,,
" 977043-58-5"," STARCH, FOOD, MODIFIED:  PHOSPHATED DISTARCH PHOSPHATE",,,,,,,=T("172.892"),=T("175.105"),,,,,,,,,,,,,,,,,,,,,," DISTARCH PHOSPHATE, PHOSPHATED"," PHOSPHATED DISTARCH PHOSPHATE"," PHOSPHATED STARCH PHOSPHATE",,,,,,,,,,,,,,,,,
" 977186-04-1"," STARCH, FOOD, MODIFIED: PULLULANASE MODIFIED STARCH",,,,,,,=T("172.892"),=T("175.105"),,,,,,,,,,,,,,,,,,,,,," STARCH, PULLULANASE MODIFIED",,,,,,,,,,,,,,,,,,,
" 9045-28-7"," STARCH, FOOD, MODIFIED:  STARCH ACETATE",,,,,,,=T("172.892"),=T("175.105"),,,,,,,,,,,,,,,,,,,,,," STARCH ACETATE"," STARCH, ACETATE"," STARCH, ACETYLATED"," ACETYLATED STARCH",,,,,,,,,,,,,,,,
" 9087-61-0"," STARCH, FOOD, MODIFIED:  STARCH ALUMINUM OCTENYL SUCCINATE",,,,,,,=T("172.892"),=T("175.105"),,,,,,,,,,,,,,,,,,,,,," ALUMINUM STARCH OCTENYLSUCCINATE"," ALUMINUM HYDROGEN OCTENYLBUTANEDIOATE"," STARCH ALUMINUM OCTENYLSUCCINATE"," STARCH, HYDROGEN OCTENYLBUTANEDIOATE, ALUMINUM SALT",,,,,,,,,,,,,,,,
" 11120-02-8"," STARCH, FOOD, MODIFIED:  STARCH PHOSPHATE",,,,,,,=T("172.892"),=T("175.105"),,,,,,,,,,,,,,,,,,,,,," STARCH PHOSPHATE"," STARCH, PHOSPHATE",,,,,,,,,,,,,,,,,,
" 66829-29-6"," STARCH, FOOD, MODIFIED:  STARCH SODIUM OCTENYL SUCCINATE",,,,,,,=T("172.892"),=T("175.105"),,,,,,,,,,,,,,,,,,,,,," ETHYL (P-TOLYLOXY)ACETATE"," ACETIC ACID, (4-METHYLPHENOXY)-, ETHYL ESTER"," ACETIC ACID, P-TOLYLOXY-, ETHYL ESTER"," ETHYL P-CRESOXYACETATE"," ETHYL (4-METHYLPHENOXY)ACETATE"," ETHYL P-TOLYLOXYACETATE",,,,,,,,,,,,,,
" 37231-92-8"," STARCH, FOOD, MODIFIED:  STARCH SODIUM SUCCINATE",,,,,,,=T("172.892"),=T("175.105"),,,,,,,,,,,,,,,,,,,,,," SODIUM STARCH SUCCINATE"," STARCH SODIUM SUCCINATE"," STARCH, HYDROGEN BUTANEDIOATE, SODIUM SALT"," SODIUM STARCH HYDROGEN BUTANEDIOATE",,,,,,,,,,,,,,,,
